fs_time,time,prob,ymin,ymax,type,name
21.0,0.0,0,6.000150713990299,6.000150713990299,model,delta
21.0,0.0,12,5.400353042014165,6.6003410805613,model,delta
21.0,0.0,25,4.750109351607018,7.249781258448779,model,delta
21.0,0.0,37,4.149368878859767,7.849862298011201,model,delta
21.0,0.0,50,3.4998143629380696,8.499746900709745,model,delta
21.0,0.0,62,2.8995442563995155,9.099560084784875,model,delta
21.0,0.0,75,2.2499951879064173,9.750304645494094,model,delta
21.0,0.0,87,1.6505119564645345,10.350487902781815,model,delta
21.0,0.0,95,1.2503525910356408,10.749492990402363,model,delta
21.0,1.0,0,3.0673958238839383,3.0673958238839383,model,delta
21.0,1.0,12,2.7547862436741983,3.4518875565493614,model,delta
21.0,1.0,25,2.445672735230701,3.899536084402219,model,delta
21.0,1.0,37,2.198753467462669,4.424889296453832,model,delta
21.0,1.0,50,1.9259866535075214,5.131602593965233,model,delta
21.0,1.0,62,1.6923473604515253,5.824201729346494,model,delta
21.0,1.0,75,1.439452270152256,6.887268974726597,model,delta
21.0,1.0,87,1.1285131599458866,8.320522795574682,model,delta
21.0,1.0,95,1.0,9.660379465623656,model,delta
21.0,2.0,0,2.760295143968769,2.760295143968769,model,delta
21.0,2.0,12,2.4915322957032022,3.055059962932812,model,delta
21.0,2.0,25,2.2525363001192416,3.4637923029554885,model,delta
21.0,2.0,37,2.0239146579679694,3.890813310507369,model,delta
21.0,2.0,50,1.7953245168187566,4.478973606855279,model,delta
21.0,2.0,62,1.5830474449897627,5.159933881166106,model,delta
21.0,2.0,75,1.3519640888088145,6.1154826380284995,model,delta
21.0,2.0,87,1.063837990173369,7.533126163112852,model,delta
21.0,2.0,95,1.0,9.185970786103866,model,delta
21.0,3.0,0,3.0626056148379477,3.0626056148379477,model,delta
21.0,3.0,12,2.8154514551414263,3.3644120557550687,model,delta
21.0,3.0,25,2.552861556841986,3.6973758200255977,model,delta
21.0,3.0,37,2.3331309376183453,4.064187551799122,model,delta
21.0,3.0,50,2.069327104534614,4.485120950523941,model,delta
21.0,3.0,62,1.8352929089265408,4.995127090996148,model,delta
21.0,3.0,75,1.5660447803101791,5.612437969404762,model,delta
21.0,3.0,87,1.2573027280893743,6.593889735302699,model,delta
21.0,3.0,95,1.0,7.8865093209625705,model,delta
21.0,4.0,0,3.634840626503083,3.634840626503083,model,delta
21.0,4.0,12,3.406746780016338,3.8834998099013815,model,delta
21.0,4.0,25,3.145764029767656,4.166198277500027,model,delta
21.0,4.0,37,2.9276798484100492,4.463371915017529,model,delta
21.0,4.0,50,2.687109021041268,4.85215178217204,model,delta
21.0,4.0,62,2.436866214895846,5.202220598020361,model,delta
21.0,4.0,75,2.1471369464394,5.726715922829225,model,delta
21.0,4.0,87,1.7804820925344997,6.5664256029526475,model,delta
21.0,4.0,95,1.4068323424481426,7.644319898349807,model,delta
21.0,5.0,0,3.1660996469106935,3.1660996469106935,model,delta
21.0,5.0,12,3.015756421948489,3.328459335301984,model,delta
21.0,5.0,25,2.872263589768433,3.4932085937948916,model,delta
21.0,5.0,37,2.721342931583651,3.6861264658689654,model,delta
21.0,5.0,50,2.5552980774338585,3.8961764819195492,model,delta
21.0,5.0,62,2.398908190298092,4.155439616138178,model,delta
21.0,5.0,75,2.1754718200650185,4.517841977397312,model,delta
21.0,5.0,87,1.8958732556416142,5.054393977402919,model,delta
21.0,5.0,95,1.5886406073312078,5.856108287164707,model,delta
21.0,6.0,0,3.022639524981583,3.022639524981583,model,delta
21.0,6.0,12,2.9231961370699087,3.122128431849248,model,delta
21.0,6.0,25,2.8121915925490337,3.277384439168654,model,delta
21.0,6.0,37,2.7042906622248495,3.403625296090933,model,delta
21.0,6.0,50,2.5834738584279267,3.544148003728999,model,delta
21.0,6.0,62,2.447422125090393,3.7106492702098404,model,delta
21.0,6.0,75,2.2972127468160166,3.9493220496990205,model,delta
21.0,6.0,87,2.071099726884508,4.279017988938593,model,delta
21.0,6.0,95,1.8285908878578152,4.741836257913343,model,delta
21.0,7.0,0,2.727909183798285,2.727909183798285,model,delta
21.0,7.0,12,2.656402755641844,2.8077134263606904,model,delta
21.0,7.0,25,2.567260243601262,2.8967420541309568,model,delta
21.0,7.0,37,2.4796186763554107,2.9851451044145785,model,delta
21.0,7.0,50,2.400242462054667,3.0811239319545307,model,delta
21.0,7.0,62,2.309787205530628,3.224257007983721,model,delta
21.0,7.0,75,2.1708934851399864,3.4036787040224095,model,delta
21.0,7.0,87,2.0040133349234597,3.649584399877914,model,delta
21.0,7.0,95,1.8111247091786342,3.9625183886579896,model,delta
21.0,8.0,0,2.6430802477412576,2.6430802477412576,model,delta
21.0,8.0,12,2.57720892648551,2.7041098845522717,model,delta
21.0,8.0,25,2.504943628529994,2.772564243147805,model,delta
21.0,8.0,37,2.438137451984103,2.842443704382149,model,delta
21.0,8.0,50,2.3794464813635843,2.930185734823019,model,delta
21.0,8.0,62,2.29974189594552,3.0223610510425476,model,delta
21.0,8.0,75,2.193295181005093,3.146081572438691,model,delta
21.0,8.0,87,2.0524183317652067,3.3509875783251575,model,delta
21.0,8.0,95,1.8892040557710141,3.6227514788692416,model,delta
21.0,9.0,0,2.7198058562378957,2.7198058562378957,model,delta
21.0,9.0,12,2.6643089857555076,2.7689889212001986,model,delta
21.0,9.0,25,2.603293830202956,2.8307066047434786,model,delta
21.0,9.0,37,2.542727267863958,2.895495192501739,model,delta
21.0,9.0,50,2.4774564120604747,2.966946465645147,model,delta
21.0,9.0,62,2.4145377566125514,3.0400967559962258,model,delta
21.0,9.0,75,2.3288396007055034,3.1490406130590443,model,delta
21.0,9.0,87,2.209591480073489,3.320660270514272,model,delta
21.0,9.0,95,2.0542941193126296,3.5744892887709603,model,delta
21.0,10.0,0,2.8175180706741787,2.8175180706741787,model,delta
21.0,10.0,12,2.771154421060117,2.868628545936699,model,delta
21.0,10.0,25,2.7227110897335294,2.9245052665509204,model,delta
21.0,10.0,37,2.673834287188056,2.973231510509935,model,delta
21.0,10.0,50,2.6149840180125636,3.031448693798789,model,delta
21.0,10.0,62,2.5531641287646836,3.1004378485784905,model,delta
21.0,10.0,75,2.4719232293057676,3.2032873037078056,model,delta
21.0,10.0,87,2.374704902478505,3.354023752779894,model,delta
21.0,10.0,95,2.2561432814155786,3.591092634150621,model,delta
21.0,11.0,0,2.847456820951678,2.847456820951678,model,delta
21.0,11.0,12,2.804533438595727,2.8863278976109066,model,delta
21.0,11.0,25,2.7597518614426932,2.9328561862889346,model,delta
21.0,11.0,37,2.7234520681487004,2.974933865165455,model,delta
21.0,11.0,50,2.674906985377712,3.0229086315282405,model,delta
21.0,11.0,62,2.6247828799666464,3.0777230226460857,model,delta
21.0,11.0,75,2.5529580698477443,3.1542942306531563,model,delta
21.0,11.0,87,2.460756678445135,3.284756769626814,model,delta
21.0,11.0,95,2.359173043091944,3.475596979265409,model,delta
21.0,12.0,0,2.722344939275715,2.722344939275715,model,delta
21.0,12.0,12,2.685819043253596,2.7522415829178004,model,delta
21.0,12.0,25,2.6530770316737184,2.7928515481649665,model,delta
21.0,12.0,37,2.615269643003851,2.828063847286502,model,delta
21.0,12.0,50,2.567685406419372,2.8829075471963197,model,delta
21.0,12.0,62,2.525537363591014,2.939197583370749,model,delta
21.0,12.0,75,2.4700486184018065,3.0130898686505585,model,delta
21.0,12.0,87,2.3961676802838427,3.1078735510701536,model,delta
21.0,12.0,95,2.3039125918028263,3.2666215270520755,model,delta
21.0,13.0,0,2.632090828917725,2.632090828917725,model,delta
