fs_time,time,weight,lnV0,beta,phi,rho,k,delta,pi,c,T,E,I,R,V,next_event,next_time
21.0,12.0,0.05534653967403499,4.539738383042671,7.093964347128492,4.557655926578601,0.022596555019911625,4.0,2.2337573603016994,372.5342376639806,10.0,103.0,3.0,22.0,7.0,942.2124702297305,0,0.0
21.0,12.0,0.22187582178654072,4.837639819098618,7.401626667998528,5.857673107614985,0.02388097083461961,4.0,2.467594097317358,377.30826527919754,10.0,88.0,0.0,5.0,3.0,229.4505794256261,0,0.0
21.0,12.0,0.10190460158249766,4.691198349777932,6.944295113414922,4.474187387869925,0.023896621803615296,4.0,2.3467198309993154,371.1729444570717,10.0,100.0,0.0,9.0,5.0,366.09506932866077,0,0.0
21.0,12.0,0.0739530458705976,4.797733486134738,6.949230489013407,3.727236457171164,0.027463266155170148,4.0,2.239482248167287,361.145608984686,10.0,130.0,0.0,14.0,5.0,531.5093833482998,0,0.0
21.0,12.0,0.03894942238336429,4.5813779617159325,8.674609902094987,9.382471095354735,0.017523221741209558,4.0,2.191693177888304,399.68404927160805,10.0,38.0,1.0,21.0,8.0,994.7601440592625,0,0.0
21.0,12.0,0.1711689165175645,4.585608527633639,7.827590410248106,8.044988234356605,0.017809449929731762,4.0,2.4795886544723533,394.8047541532719,10.0,51.0,1.0,3.0,1.0,177.01731188365002,0,0.0
21.0,12.0,0.24800987638160968,4.476889330352022,8.416954944808621,9.40142621247527,0.015842117846399658,4.0,2.38625787931908,400.0,10.0,30.0,0.0,3.0,2.6077136061450688,147.0876216293598,0,0.0
21.0,12.0,0.040112558891240456,4.2138768691073345,8.484494952420414,9.422046501918006,0.012643953618580069,4.0,2.1823259198613694,400.0,10.0,20.0,2.0,20.0,12.0,985.839347079657,0,0.0
21.0,12.0,6.801566149541316e-26,1.9478671119965854,5.303507081600579,0.0001,0.0001,4.0,1.0,378.0041993301483,10.0,83.0,13735.782759707778,370398.4010309626,27808.732585574373,15174544.791236429,0,0.0
21.0,13.0,0.09812810637629983,4.555866655324861,6.918882798191407,3.9997245754576647,0.022162807448577133,4.0,2.215250934657588,371.4453112553817,10.0,101.0,0.0,4.0,2.0,168.68546570529782,0,0.0
21.0,13.0,0.19890697988531642,4.539738383042671,7.093964347128492,4.557655926578601,0.022596555019911625,4.0,2.2337573603016994,372.5342376639806,10.0,103.0,0.0,5.0,3.0,291.65631459024985,0,0.0
21.0,13.0,0.11757789443940266,4.837639819098618,7.401626667998528,5.857673107614985,0.02388097083461961,4.0,2.467594097317358,377.30826527919754,10.0,88.0,0.0,1.0,0.0,56.0,0,0.0
21.0,13.0,0.07999704694911448,4.691198349777932,6.944295113414922,4.474187387869925,0.023896621803615296,4.0,2.3467198309993154,371.1729444570717,10.0,100.0,0.0,2.0,0.0,76.0,0,0.0
21.0,13.0,0.25885667298939163,4.797733486134738,6.949230489013407,3.727236457171164,0.027463266155170148,4.0,2.239482248167287,361.145608984686,10.0,130.0,0.0,8.0,0.0,284.11415961547124,0,0.0
21.0,13.0,0.1269266427005693,4.5813779617159325,8.674609902094987,9.382471095354735,0.017523221741209558,4.0,2.191693177888304,399.68404927160805,10.0,38.0,0.0,5.0,1.0,264.8064498252598,0,0.0
21.0,13.0,9.864245380957474e-05,4.585608527633639,7.827590410248106,8.044988234356605,0.017809449929731762,4.0,2.4795886544723533,394.8047541532719,10.0,51.0,0.0,0.0,1.0,1.0,0,0.0
21.0,13.0,0.0012463117493810294,4.476889330352022,8.416954944808621,9.40142621247527,0.015842117846399658,4.0,2.38625787931908,400.0,10.0,30.0,0.0,0.00030972617400149005,0.0,3.0,0,0.0
21.0,13.0,0.11826170245671525,4.2138768691073345,8.484494952420414,9.422046501918006,0.012643953618580069,4.0,2.1823259198613694,400.0,10.0,20.0,0.0,5.0,2.0,240.31340390518992,0,0.0
21.0,13.0,3.9317214707389966e-25,1.9478671119965854,5.303507081600579,0.0001,0.0001,4.0,1.0,378.0041993301483,10.0,86.0,6780.26272234927,182859.0683991769,13731.782759707778,7491421.030384929,0,0.0
21.0,14.0,0.07886497147154872,4.555866655324861,6.918882798191407,3.9997245754576647,0.022162807448577133,4.0,2.215250934657588,371.4453112553817,10.0,101.0,0.0,1.0,0.0,45.0,0,0.0
21.0,14.0,0.07527963569176709,4.539738383042671,7.093964347128492,4.557655926578601,0.022596555019911625,4.0,2.2337573603016994,372.5342376639806,10.0,103.0,0.0,1.0,0.0,28.0,0,0.0
21.0,14.0,6.789105806867032e-05,4.837639819098618,7.401626667998528,5.857673107614985,0.02388097083461961,4.0,2.467594097317358,377.30826527919754,10.0,88.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,4.619137113859061e-05,4.691198349777932,6.944295113414922,4.474187387869925,0.023896621803615296,4.0,2.3467198309993154,371.1729444570717,10.0,100.0,1.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.5074417379039385,4.797733486134738,6.949230489013407,3.727236457171164,0.027463266155170148,4.0,2.239482248167287,361.145608984686,10.0,130.0,0.0,2.0,0.0,82.0,0,0.0
21.0,14.0,0.1499738392986552,4.5813779617159325,8.674609902094987,9.382471095354735,0.017523221741209558,4.0,2.191693177888304,399.68404927160805,10.0,38.0,0.0,1.0,0.0,58.0,0,0.0
21.0,14.0,5.695747990344767e-08,4.585608527633639,7.827590410248106,8.044988234356605,0.017809449929731762,4.0,2.4795886544723533,394.8047541532719,10.0,51.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,7.196371711903862e-07,4.476889330352022,8.416954944808621,9.40142621247527,0.015842117846399658,4.0,2.38625787931908,400.0,10.0,30.0,0.00030972617400149005,0.0,0.0,0.0,0,0.0
21.0,14.0,0.18832495661023219,4.2138768691073345,8.484494952420414,9.422046501918006,0.012643953618580069,4.0,2.1823259198613694,400.0,10.0,20.0,0.0,2.0,0.0,71.0,0,0.0
21.0,14.0,6.848716227599691e-23,1.9478671119965854,5.303507081600579,0.0001,0.0001,4.0,1.0,378.0041993301483,10.0,86.0,3347.1715131681085,90275.09526498563,6780.26272234927,3698419.020686738,0,0.0
