fs_time,time,prob,ymin,ymax,type,name
21.0,0.0,0,2.5004859832367208,2.5004859832367208,model,delta
21.0,0.0,12,2.320489509656202,2.6796158702843993,model,delta
21.0,0.0,25,2.125445615370414,2.875075877425056,model,delta
21.0,0.0,37,1.9453202882409015,3.0548698229036324,model,delta
21.0,0.0,50,1.750195559410459,3.249839654690151,model,delta
21.0,0.0,62,1.5701001581073921,3.4299591826570595,model,delta
21.0,0.0,75,1.375378527539361,3.6250104241323857,model,delta
21.0,0.0,87,1.194891276376157,3.805227590477128,model,delta
21.0,0.0,95,1.0744117740071868,3.9248154441728,model,delta
21.0,1.0,0,2.334107498505472,2.334107498505472,model,delta
21.0,1.0,12,2.151935342953877,2.526268336782347,model,delta
21.0,1.0,25,1.9402056834438843,2.741677915947194,model,delta
21.0,1.0,37,1.8131206948346312,2.9256169465994124,model,delta
21.0,1.0,50,1.6147078282293217,3.0667140401463397,model,delta
21.0,1.0,62,1.4522051655560566,3.3280397695371597,model,delta
21.0,1.0,75,1.3059380519468937,3.495169533891263,model,delta
21.0,1.0,87,1.150647394709784,3.7530064178531437,model,delta
21.0,1.0,95,1.0324545800449747,3.859276222873769,model,delta
21.0,2.0,0,2.368861474978969,2.368861474978969,model,delta
21.0,2.0,12,2.1676027607453863,2.550653944285499,model,delta
21.0,2.0,25,1.9900571470756727,2.728680748640154,model,delta
21.0,2.0,37,1.8404719468817028,2.908623564537155,model,delta
21.0,2.0,50,1.6524386380549254,3.1146510580171496,model,delta
21.0,2.0,62,1.486455662222145,3.3162876031521273,model,delta
21.0,2.0,75,1.3219419590126025,3.5336173510098243,model,delta
21.0,2.0,87,1.1240714001059606,3.7623780891755736,model,delta
21.0,2.0,95,1.0,3.935473239862882,model,delta
21.0,3.0,0,2.7766432109673267,2.7766432109673267,model,delta
21.0,3.0,12,2.6134089473070476,2.9276749252214342,model,delta
21.0,3.0,25,2.4311005039952054,3.0946756915622644,model,delta
21.0,3.0,37,2.238381910019056,3.242148250675153,model,delta
21.0,3.0,50,2.00743100723693,3.397648646170017,model,delta
21.0,3.0,62,1.8337194590636638,3.53598669824846,model,delta
21.0,3.0,75,1.5946488736527789,3.7075195751179417,model,delta
21.0,3.0,87,1.333716643088732,3.846237585339063,model,delta
21.0,3.0,95,1.0833085347923177,4.0,model,delta
21.0,4.0,0,3.089018590466621,3.089018590466621,model,delta
21.0,4.0,12,2.957865362754199,3.2014040724261434,model,delta
21.0,4.0,25,2.80785986778428,3.3340481814783036,model,delta
21.0,4.0,37,2.675349625824299,3.4367779990099785,model,delta
21.0,4.0,50,2.513473276830437,3.5670757431226385,model,delta
21.0,4.0,62,2.278016700456145,3.662542467983158,model,delta
21.0,4.0,75,2.00743100723693,3.7962964555793186,model,delta
21.0,4.0,87,1.6945871335042242,3.895073140640698,model,delta
21.0,4.0,95,1.350862570646444,4.0,model,delta
21.0,5.0,0,3.0883740152810155,3.0883740152810155,model,delta
21.0,5.0,12,2.978495980888726,3.190809067280515,model,delta
21.0,5.0,25,2.8482196810692217,3.311805784653486,model,delta
21.0,5.0,37,2.736376603601476,3.399981200003249,model,delta
21.0,5.0,50,2.591087657758406,3.5219625774416183,model,delta
21.0,5.0,62,2.422494303255625,3.6299827045846507,model,delta
21.0,5.0,75,2.1970918227052194,3.754729929287281,model,delta
21.0,5.0,87,1.9158424405645005,3.870165733802566,model,delta
21.0,5.0,95,1.5935410601963662,4.0,model,delta
21.0,6.0,0,3.1984158942507204,3.1984158942507204,model,delta
21.0,6.0,12,3.1018448972451202,3.2787761972952763,model,delta
21.0,6.0,25,3.0197442430225387,3.3775016996423597,model,delta
21.0,6.0,37,2.9088607683738177,3.4536826152147895,model,delta
21.0,6.0,50,2.787137046278612,3.5710622322848176,model,delta
21.0,6.0,62,2.676963625840916,3.660940130574823,model,delta
21.0,6.0,75,2.5218810960113243,3.7707432267348118,model,delta
21.0,6.0,87,2.272634906420653,3.8735751345735334,model,delta
21.0,6.0,95,1.9933792234828993,4.0,model,delta
21.0,7.0,0,2.9273877606607206,2.9273877606607206,model,delta
21.0,7.0,12,2.846333216018867,3.0275100520592972,model,delta
21.0,7.0,25,2.7626460187071893,3.112353271845478,model,delta
21.0,7.0,37,2.679023185389371,3.201385992273256,model,delta
21.0,7.0,50,2.578908705227531,3.316272880985409,model,delta
21.0,7.0,62,2.4821590738871526,3.4214770008406976,model,delta
21.0,7.0,75,2.329939741645171,3.557147141469327,model,delta
21.0,7.0,87,2.139209833973223,3.741940529811643,model,delta
21.0,7.0,95,1.917332783444409,3.8815803930077264,model,delta
21.0,8.0,0,2.779296242336145,2.779296242336145,model,delta
21.0,8.0,12,2.719357327295652,2.850009939826891,model,delta
21.0,8.0,25,2.6531924699256324,2.9283692206264176,model,delta
21.0,8.0,37,2.5745539238176534,3.0313916948899746,model,delta
21.0,8.0,50,2.5081100536743675,3.116679599926596,model,delta
21.0,8.0,62,2.404184759236524,3.2153837236051257,model,delta
21.0,8.0,75,2.274250620299483,3.3659922846057775,model,delta
21.0,8.0,87,2.1249750784949177,3.530552999132218,model,delta
21.0,8.0,95,1.9505590679200049,3.7593938252752395,model,delta
21.0,9.0,0,2.481670166303724,2.481670166303724,model,delta
21.0,9.0,12,2.415403163437784,2.542791318363103,model,delta
21.0,9.0,25,2.3688445786569656,2.5911404998944163,model,delta
21.0,9.0,37,2.284067878674832,2.658162101506332,model,delta
21.0,9.0,50,2.2210849703693087,2.7276963639319383,model,delta
21.0,9.0,62,2.1507640675467816,2.8012435693361035,model,delta
21.0,9.0,75,2.0545961115882045,2.9249207935201955,model,delta
21.0,9.0,87,1.943166425697151,3.1097230037597683,model,delta
