lnV0,beta,delta,pi,phi,rho,method
4.868941905513808,9.422210895736104,2.8102314653502125,356.9840091960629,3.5699645020104858,0.0107097698276031,map
4.123043806196875,8.127338594008691,2.8536931448801135,378.5365036142105,4.4558419246984,0.011963668236727308,mean
