unit,time,prob,ymin,ymax
V,0.0,95,3.0,146.00000000000003
V,0.0,87,13.999999999999998,140.00000000000006
V,0.0,75,20.000000000000004,133.0
V,0.0,62,23.999999999999993,116.00000000000003
V,0.0,50,28.0,108.00000000000004
V,0.0,37,35.0,93.99999999999997
V,0.0,25,39.99999999999999,77.0
V,0.0,12,47.00000000000001,68.99999999999999
V,0.0,0,60.0,60.0
V,1.0,95,261.0149077455652,6631.849819493872
V,1.0,87,376.19520209958216,5033.4364091044245
V,1.0,75,602.8121343287827,4471.168890210056
V,1.0,62,760.8023647380617,3828.0169790758678
V,1.0,50,840.4410467381953,2901.2732697074125
V,1.0,37,1095.0138095088203,2568.373670427286
V,1.0,25,1354.5374240058081,2351.4043346648477
V,1.0,12,1722.3706162774993,2158.3503386610014
V,1.0,0,2015.6531247676692,2015.6531247676692
V,2.0,95,1036781.7981022978,12315451.716892095
V,2.0,87,1236499.2250407052,9042346.38292521
V,2.0,75,1516317.388088613,7190950.53500948
V,2.0,62,1732225.0743892381,6075437.371600582
V,2.0,50,1864199.4184847255,5422684.340273426
V,2.0,37,2158597.4403789043,4604431.007694533
V,2.0,25,2347261.2067205925,4031085.2360116784
V,2.0,12,2825506.5614098017,3677339.549714531
V,2.0,0,3309270.4230020894,3309270.4230020894
V,3.0,95,66786660.667323925,209124478.06808105
V,3.0,87,87283818.69346449,192268871.37937555
V,3.0,75,103072094.2667792,180220247.06681216
V,3.0,62,112821595.44633913,174160477.3290522
V,3.0,50,119711542.91666667,162208040.6750527
V,3.0,37,127127858.63392021,155988897.09727687
V,3.0,25,132378344.75908554,149145752.6659091
V,3.0,12,136632659.61755303,144212551.54104796
V,3.0,0,139612242.45195568,139612242.45195568
V,4.0,95,8245640.2544425065,57352403.48985205
V,4.0,87,10127466.721160237,37678360.30550333
V,4.0,75,11382595.93873565,28270777.86555104
V,4.0,62,12601706.93806465,24295559.356185216
V,4.0,50,13409694.42136801,22724959.527890176
V,4.0,37,14735682.482711943,21003353.90781337
V,4.0,25,15440417.079981951,19770661.625321094
V,4.0,12,16460398.419836618,18324708.332114223
V,4.0,0,17651261.66115121,17651261.66115121
V,5.0,95,624280.6888616281,4664701.060169401
V,5.0,87,840497.7290670605,3610186.080454585
V,5.0,75,964495.822890347,2782994.724531699
