betaCoef
2.083320900082634
2.089042650515402
2.0766030708278986
2.056009253303133
2.087236027547178
2.079084358420554
2.090381188354474
2.0651609830459092
2.073602334578079
2.152085200798954
2.127533416154483
2.1257148421103316
2.151423632062139
2.1377334284168614
2.132244154635546
2.128596776149564
2.15408577958246
2.1214028988251004
2.0108859886268724
2.035539696786162
2.0211694874801167
2.0268445712632004
2.0269943595282442
2.02650195508038
2.0281116654978377
2.041904726863334
2.0455622171086465
2.033882395073121
2.0258860164924606
2.0411579129150783
2.052159088276249
2.048040777806553
2.047652739400111
2.0548747317237517
2.0374019974538875
2.0397379974534005
2.038545481417863
2.0323898468022237
2.0234520381931924
2.0225912906719916
2.0325265800236347
2.014158789256559
2.0210251897946203
2.0717980379907446
2.033281767470048
2.050667690696461
2.050458174619242
2.040671246918279
2.0670820659511193
2.04243888915551
2.0341578672206104
2.03811990195317
2.0515236096995153
2.056388720228875
2.0512642972841926
2.0324618449975005
2.0781939644978515
2.052885854613084
2.0493027308917986
2.043415174073095
1.997537591928123
2.0268389678047596
2.0241095950825785
2.041799488283307
2.0322735476738725
2.0283241717803278
2.0448248362152035
2.0116674369460936
2.0074191070964638
2.041754373711452
2.023428228199135
2.024286547316386
2.0456104551235925
2.039137038927412
2.0238080916266594
2.0294910806423303
2.0032650513203727
2.0163814705595438
2.017264743330129
2.017188548960814
2.023637509767394
1.9967539361587257
2.006832562092531
2.0197852892206805
2.028929585969743
2.0404148718027657
2.0433062719242625
2.0340293982015356
2.0256381808035915
2.0345849600416157
2.0131102835921104
2.023615576362928
2.0142331580370407
1.9954991185425077
1.9963458513626888
2.00205405290134
2.0216007025259772
2.017106895859654
2.0198005624109028
2.0117284913060933
2.023248166143628
1.9908701853332165
2.005100464178718
2.0133480124327976
1.996115688227733
1.9888066990121882
1.9872751676300633
2.0146430182055926
2.0334546645164715
2.1189025271540465
2.0976500667602864
2.0979574930093143
2.095941278191837
2.1233903840694626
2.092676190706113
2.0989244544587082
2.1188622895919833
2.019528532169163
2.0134841717675256
2.0082670413448387
2.034201131426198
2.026900520350431
2.037467476913875
2.0336445921500013
2.0128790369745646
2.018948881319795
2.0265539953638947
2.049008445015057
2.03178876457764
2.0300650250618957
2.0466715210620077
2.036231091120998
2.0163863784311102
2.045160589550074
2.035004697010633
2.0253597821901335
2.0566635588908246
2.039937048713353
2.040198453877752
2.0149870997874806
2.03492931147815
2.096982120087825
2.0706037242684867
2.088042386730673
2.0756758134650037
2.0817595002587295
2.0670162759733093
2.078665898897492
1.9961422869620604
2.0207827548986916
1.9746581881400016
2.0059717753257416
2.017161398104739
1.9899416685992473
1.9776160281923525
1.9687110723882508
2.0064776810903053
2.026192829441128
2.0274703059437944
1.9862597030133031
2.0046078675135006
2.004508622772871
2.013443939046678
2.012067817979647
2.0022098079956465
2.013485103800865
1.991774782957634
2.027089831628287
1.9980880485060342
2.026701813918996
2.0069870145492588
1.9815529948544435
2.0005324106922164
2.0147308822545353
2.0059182566940352
2.0205744766234077
1.996843643547595
2.018343086607599
2.029229506416842
2.0049219757089793
1.999189673838274
2.0216059025216744
2.020349506969297
2.01858944176901
2.029599041120052
2.0158981112862406
2.0051289336877214
2.003803842066117
1.997656104223219
1.9940047823232938
1.9787911409840349
2.0009074348613827
2.0110074237797853
1.9964709610425664
2.020341589983352
2.082948058565861
2.0706936312786692
2.062568525407991
2.060736828724119
2.0712855926866616
2.0667347020302724
2.062677862312192
2.1056567602407164
2.0781835040946524
2.070098444770712
2.0950849481588882
2.096436251256426
2.09623497651627
2.0877757042261327
2.0853042308918095
2.0121797434934767
2.0200560467823014
2.0081869353829975
1.996587270938374
1.9928267370296198
1.99696473723302
1.999656472342697
2.033715977524783
2.0134177584194655
2.002252449785885
2.0155141461466504
2.0088193647220347
2.020443829204148
2.0154149896133533
2.0072668311793986
2.0474685644260147
2.0766828539997984
2.0662294060179103
2.0480390122930037
2.0400348190483872
2.0611579603241776
2.0621622307916434
2.049211969903455
2.0455548235800296
2.0443931400356274
2.0594248496922987
2.0562937404750485
2.029334793153507
2.026878842665927
2.023537107839695
2.0627041323501887
2.0925204637155206
2.083397771842501
2.0722646905890847
2.1079189309479824
2.08488031237361
2.0962952763017912
1.9979661130671296
2.017132216817055
1.9823708788090793
1.9997833897388793
2.0071674139563007
2.0005157152598834
1.995607467290847
1.9869199184990118
2.0203440258600844
2.0045823618904213
2.020108077860951
1.9989102480215337
1.9978780794302844
2.005454662225992
2.002511150967306
1.976834981499601
1.9922120203152336
1.9914513033982078
1.9960520541642797
1.9889134561050563
1.9929114061575053
1.9824399164999558
2.019277227909177
2.0484071632666345
2.051125312353163
2.0716094161540037
2.0262218983296996
2.0269895552094477
2.0296018522357255
2.039910158447084
2.040213895575729
2.0462910644683014
2.041732967868987
2.0186635805372926
2.0264938978765765
2.0376439096040238
2.0162450761008666
2.019433014659927
2.001450845619278
2.026291493727081
2.0359023720871003
2.0171144573861404
2.028401481190866
2.0422602733631643
2.019109263996227
2.04816258409883
2.0344970420843103
2.030468415213654
2.015025196225832
2.0217049731839793
2.0271019098633527
2.0151188842034706
2.0749062754460716
2.0775560965776925
2.079394152313136
2.068660734238572
2.077927396624176
2.074909200879612
2.06986444361106
2.013298228693004
1.9939136189575026
2.0270688000393817
1.9750140070527538
1.9710584087698793
1.9731107912510248
1.9783648971093397
1.961708302314706
1.9757896614731094
1.9816704851777838
1.9740200946991728
1.965187327013076
1.9794780982648748
1.9574442538874781
1.9705343903627894
1.923392145678838
1.948630816474914
1.9549265914217797
1.9632456266590135
1.9462733020917937
1.960730366897897
1.9561056881302215
1.9773844565943348
2.00565547523462
1.9739707391756502
1.9858969206513477
1.9906825116324334
1.9724502642513035
1.9841264669316656
1.9838018664122725
2.0273057110189243
2.0252917792376812
2.0121836731325393
2.0155204406367053
1.9954057872476954
2.010904217980657
2.006100562247471
1.9781654639234374
2.0015230305490777
1.9717474225354064
1.993380137763135
1.9821562511483841
1.9909523633449873
1.923508716464312
1.9536299288171775
1.9669292376571437
1.9226053304278161
1.945387556916252
1.9267831368813253
1.9424183718493544
2.053661150550748
2.0695017571870844
2.065365946728399
2.0639262485308896
2.0583625116571156
2.0367960136536554
2.0525252808649026
2.015724554613604
2.012999559770098
2.0201273177253194
2.0178986096714224
2.027445152834487
2.031539271062095
2.0006273160646977
2.006685598767577
1.9758225634071356
2.0095680196051986
1.9955094100613477
1.9689903185167592
1.9961213000673657
1.9895537837674602
1.9921543768002161
1.9881773535828267
1.999247287282983
1.9997142269137536
1.989744727466149
1.9812914898827412
1.96802291822923
1.993601636848619
2.0134916398766256
2.0221835757484605
2.0032992832188703
1.9827722137221355
1.9896232601957464
1.99388217865317
1.9879577351914532
1.991370458087535
1.9876798613680855
2.003509682088559
2.000946982012967
1.982347634854466
1.9943594412210324
2.021452648823024
1.9982206264185058
2.0293741087526644
2.0421736598242135
2.0260660059464146
2.0353572044302157
2.024027446207777
1.9799229381647823
1.9678184796306724
1.980323468260448
1.9840353932262278
1.9843660111218893
1.9840751018317997
2.0083178872366485
1.9757815049422494
1.9730968067717203
1.9886045359769147
1.987916544856528
1.9743829630453975
1.964247503463818
1.9944912305813491
2.0298644530804304
2.0055682629131804
2.0288834418354673
2.025910092066355
2.0154329394981176
2.035130600123837
2.015892213715173
1.9353566029005969
1.9486024805960833
1.947050462340263
1.9517335456522142
1.956577374108067
1.931636768460566
1.9446459738653872
1.963558437329654
1.9670466190912728
1.941859596556852
1.947346855990632
1.9521709352633565
1.961079947871263
1.9434338470888928
1.9966426713885435
2.016863453582098
2.0064362762322205
2.0222567475504802
2.018752797463772
2.0105154156012244
1.976591886268532
1.9928878686009357
1.9705729253237263
1.9625955111496474
1.9859833818507087
1.9663536144716414
1.9867469508502447
1.995938565260309
2.0027694362612856
2.011465591602132
2.0256150447230556
2.0040129788436127
1.9820842767307012
1.9949899446836072
2.001605764661224
2.0106109591843224
2.022119127053163
2.005013933701342
2.0088423129933926
2.008871437899766
1.9950121054850567
1.9676837497301998
1.9411351609721292
1.9432320832055268
1.9617051282194207
1.9313682899467084
1.9479388633316799
1.9386339647891764
1.9871628244978115
1.969191382616818
1.9919601111164258
1.9752686497241008
1.9671622979499008
1.9583700618887754
2.009487785980179
2.0298737134248364
2.0091470313986037
2.005210672909393
2.0398737532349074
1.9886130349817277
2.023470028298711
2.051008246334738
2.0320562536984936
2.0342907749278885
2.0299923487816947
2.0305999381019535
2.032323489660085
2.0447497791344205
2.030496985554112
2.018682757373713
2.0192725992735365
2.014702495387251
2.031946137466505
1.996799727302045
1.996737120511355
2.0027535753908623
1.9825420682257082
1.9976448971853082
1.9934789142344271
1.990059938443569
1.9898689921106947
1.9970411269713757
1.9838321761077808
1.9920624152565154
1.9870440592919696
1.9667804856177942
1.9774132351843074
1.9698066573811284
1.9754407800730778
1.9557681331116492
1.9628464430775214
1.953314284730013
1.9745883170047354
1.9793295160097373
1.9621046857876763
1.9589602593362028
1.9382303817280182
1.938798695249074
1.9447196128353155
1.9713108465980305
1.9497833221215501
1.984864202985207
1.9901135008179072
1.9957118262991649
1.9958433975725682
1.9731885810480099
1.967859219389284
1.9894713766178533
1.9992938748693136
1.990706943469517
1.9977819163432577
1.994954980929698
1.9721629142082373
2.006847260811994
1.967118015150748
2.0368399245639726
2.0249313529701323
2.004450133651165
2.023126197683003
2.0266598933417224
2.0149209728262774
1.9831889606449957
1.9802723185164846
1.9753896464182243
2.0275987740666417
1.9743133960346124
1.978968709496873
1.998911957816
1.9932813062900308
2.015007466033045
1.9978442215654335
1.9793684158187366
1.9849997117978846
2.0195810031735992
1.9674675941116073
2.0035702154032027
1.98297383594437
1.958334387648632
1.998969100218948
1.9517790556489498
2.01065991095799
2.0653779839291424
2.0668476090271093
2.0537556121022367
2.0905372230283934
2.079728650719127
2.081020721675305
