omegaCoef
1.6962190768621124
1.441927860732096
1.4586371529813953
1.6648160562142813
1.6007011084374976
1.4635523001933557
1.4541992975217553
1.4457040669996912
1.5322211200945652
1.3518816072852677
1.4862325441991702
1.4235500656397917
1.3395720706296168
1.4228871337021318
1.5466273911296362
1.2938135730152793
1.3673690298573558
1.2935188498267227
1.3428048575361753
1.3529040795514764
1.309316629529946
1.5166977806336652
1.439024122751928
1.3905206857808248
1.3599483341187883
1.3031554382386563
1.0796193548900326
0.9748396029708882
1.0597067978999606
1.0832978677488894
0.9078633362354506
1.0851597850357035
0.9686039949617641
0.9645014646856732
1.1968068921019346
0.8392750264640114
1.044765162657538
0.8793865431761435
0.9290124467980239
1.0330967837033809
0.9802699399034558
1.089789894214178
0.8684178673621532
1.191904165508304
1.4801678646153063
1.1934369524095394
1.1081879740147424
1.3910670691732903
1.4636256164091237
1.419657098749129
1.3170023798236599
1.1826025181852922
1.1289390070138512
0.9458081775858856
0.9449749495420413
1.17521845449297
1.0722984924343422
1.0970085921279829
1.0231051315059547
1.0261586125727113
1.352434933695882
1.3867863120847865
1.3783739528792434
1.353638352567325
1.2810549358255148
1.343080608324155
1.3870495276054604
1.4633417051954054
0.7535893173278542
0.8978561239528062
0.8014860017494279
0.7327859622550053
0.8071577080624811
0.9001746849123472
0.7735609587426248
0.6688554287751857
1.0119723350985514
1.0738270064535322
0.9239496454065999
0.9181961755750818
0.9293317380243147
1.1248221185910112
1.0519904246298117
1.1012616319118242
1.120508502035019
1.2246824748477332
1.2221972806059642
1.2671228602944649
1.1411616528230426
1.2299655761180697
1.114801394948699
1.1703145503773253
1.2257752315742891
0.6871342771521555
0.8348207164889876
0.8314243354548847
0.9258678362164413
0.959016389346463
0.8190707088450525
0.9886257256718118
0.963826129908563
1.1900878280780822
1.032854570996638
1.279442592578644
1.1938528009486
1.112607960632133
1.2572746159962436
1.1740917391078969
1.1544814435888926
0.9607509949099968
1.0691008422994925
1.0880502395033627
1.213366211719013
1.1343771780360945
1.0931890602608962
1.1129913169926662
1.1394822637645634
0.6637514558184345
0.7404956003614391
0.6320613620409703
0.7461857573662983
0.6434503098151323
0.631548278481517
0.6873355325503921
0.6289728746886067
0.8801439617896553
1.0768255738295491
1.013762201060711
0.8152840670282899
0.9145997085385847
0.9533202153221826
0.9408765382515083
0.8659618926193391
0.7233961669621448
0.8046259031356522
0.8017616243552377
0.6471633132759673
0.7061525184924872
0.7141101343149449
0.8274566625407372
0.6258499306197495
1.0177141416354083
0.8703132309143666
1.0302620090847017
0.8396626873770334
1.018922525740098
0.9886955607498471
0.9524397773664735
0.5056117042158247
0.6301069711349669
0.6110067338600327
0.6480416425912363
0.49982801060543175
0.6221047796762466
0.5822168501453802
0.6498409630253004
0.9097222317740772
0.8232560168066563
0.7546327645337186
0.7135394163621875
0.8498655078371893
0.8001197309885182
0.5798857166108642
0.7196947507876011
0.9546925195715585
0.8409583314556834
1.0747628359169685
0.9639900422730966
0.840819964632003
1.0203432222330375
0.8205427090601765
1.0536807056012594
0.9088835335717069
0.8783996078968457
0.9746659798765192
0.9239050344720365
0.7479254846960509
1.043699955433424
0.9055535672939014
1.081879529967371
1.0366455201369236
1.0037620867862096
0.9793637853987215
0.9556945066664649
0.9842765965653051
1.047024516111661
1.0137227967749374
1.326601715870836
1.3360850478153092
1.318285277572992
1.304847216659362
1.3894973345411563
1.4213363011981341
1.3496697848472363
1.3907057805074645
0.8665863150497427
0.8372361117243152
0.9252565778945074
0.7992206359621469
0.8771321500207686
0.9040596494809224
0.9380425368068279
0.8798231430304496
0.989887153908202
0.8753847144954094
0.9621369896959349
0.8933058556446274
0.9739663768513703
1.014892733920668
1.100281732100932
1.062583853379431
1.0952270076560913
1.1287620593370291
1.101753177249756
1.198508407329521
1.2016858936693233
1.0743756561085038
1.429277517703448
1.5091790811197838
1.5531389039531225
1.5684527892439197
1.5938835876631323
1.49332867030521
1.562135065583349
1.5606251165251293
0.8855924384851577
0.8225374040765779
0.7787170997703825
0.8999556331382128
0.884387241837444
0.8724755969401494
0.6391535963460069
0.8313635161503394
1.0598514846557892
0.776697094446644
0.7599096045672604
0.8613276098071996
0.9359282945571996
0.9356533266649217
0.7752374283874319
0.9293525315629899
0.9129091048296609
1.067916352162454
