gammaCoef
1.0860517643661274
1.0919709720959332
1.0831497983613525
1.0593146442607373
1.0854658542100921
1.0885609293877037
1.089525823396074
1.0716024012170307
1.0805426417813984
1.1333092728385954
1.116856506201662
1.11705675663711
1.1383366849885703
1.1260754500626746
1.1177988542586956
1.1176141748750488
1.1392210427751404
1.114443371751751
1.0287886680084735
1.0475794315793074
1.0346227987552183
1.0369882021458063
1.0379172160943737
1.0361590269745249
1.0409642353326856
1.0493648806587725
1.053851691522013
1.0438821200605268
1.03592317911291
1.051180419639214
1.0644653572485203
1.0530026772276642
1.0545647895400843
1.0614906550915644
1.0421835312456578
1.0521824894445218
1.0504820732351412
1.0420331693240314
1.0377447336567267
1.0395134233231627
1.0452392161578055
1.0235951821208331
1.0355935979298825
1.0941532052465728
1.0571626687379243
1.0785082223953044
1.0816079396760172
1.0674148655049847
1.0865954406153309
1.066593869240709
1.0609559477061044
1.0674206754471394
1.0591136628278057
1.0651030058005346
1.061255629967522
1.0432323667362533
1.0760138566376232
1.0626368128057333
1.0613553645430214
1.0535957772353337
1.011827920210754
1.0325228332201342
1.0280702980326177
1.0444815710204518
1.0385437106401716
1.0357359963501123
1.045988237820695
1.0203655002009435
1.0298368388461885
1.0555848544125381
1.0397055497562322
1.0439031785149606
1.0571657646925263
1.049244116764594
1.040205560770804
1.0457296901277557
1.0198591340936283
1.0253183267550807
1.0337220690570383
1.0286356494241642
1.0370252576775936
1.011503104843765
1.0207885253535804
1.0295711629036248
1.0339362211691383
1.0392961191864365
1.045496191601037
1.0395580152280883
1.0318725376023188
1.0393242591367915
1.0205825132188495
1.0310370587496782
1.0203788728849155
1.0186167071961425
1.0191812658362165
1.022723549133677
1.0343985482900748
1.030951323752669
1.0375239639115743
1.0247771580225564
1.0346556931337663
1.0089794123675806
1.0274841194606459
1.0271126572028138
1.0150682558720696
1.0102997532054079
1.0052024081476922
1.0291342178712055
1.045321833437089
1.1122243253002035
1.0982612549420798
1.098953269185764
1.0972567504183757
1.114321079264831
1.094162617035274
1.1010936482280833
1.1126715554597277
1.049608975738427
1.0422939820175867
1.0399325119960234
1.0569962576669614
1.052159640116658
1.063700400675649
1.0600233806964383
1.0432749506121892
1.0297405205676773
1.0303797236452799
1.0460219848425507
1.0357644175947045
1.0326460455664088
1.0421796139416573
1.036132680593154
1.024000148803395
1.0509150037175574
1.0415476781450772
1.0329618750268879
1.06460117354646
1.0473385966029378
1.0485153504684779
1.0263562202576595
1.044994539673144
1.1039232930782952
1.0813069389724428
1.0917233575552647
1.0848787259128463
1.088173194020906
1.076475381457534
1.0876120188157834
1.036345455440689
1.0503839728796376
1.0135423373119623
1.0432094170676303
1.0480337799003494
1.0292207457223617
1.0159324179215723
1.013870880740057
1.0121745350374918
1.0281912880044564
1.0267563555106523
0.9971418685524334
1.0098403759568804
1.0122065818532926
1.024023562786865
1.0181482997408018
1.0204250095800191
1.0308766988274662
1.0149724100556543
1.0396243855263994
1.0233102894700348
1.041534448275721
1.0288250454005257
1.0014293589960857
1.0189923776101546
1.0279054748565102
1.0177686830843269
1.0364311978427252
1.0150075593473098
1.029874696906039
1.0367911207461478
1.03859224467873
1.035348257834417
1.0525980793139946
1.0514158175524608
1.0502082098138517
1.0568016907416542
1.0474270072616676
1.0373458276123855
1.0158789158911092
1.008446385186292
1.0058525847247157
0.9999941929029771
1.0147192386209856
1.0198952348571269
1.0126382960042442
1.0259481761095934
1.0790974060951977
1.0722036231008591
1.063521240418393
1.0621634791690098
1.0685983093583085
1.0677708334946594
1.0608943579790513
1.0931449402963624
1.0722395336101278
1.0680467841277355
1.0857515600164473
1.0867506684860067
1.0885870744475057
1.080628884494212
1.0769157355639056
1.013965592755315
1.0198380593726926
1.0149371517987187
1.0010028414180001
0.9995745028714353
1.0046209046908032
1.00198040669522
1.0315286418386211
1.017748917133941
1.007672429157067
1.0149751127042053
1.0124523746196354
1.026425875289751
1.0167193544146695
1.0130713219665946
1.0553006413685007
1.0799765503244898
1.0773634881996719
1.0607901653909655
1.0549731538514406
1.0658128466422134
1.0753838800687523
1.065953907894698
1.0565154926120333
1.0647069229302075
1.0767222349817773
1.0679337976688021
1.0487457373784483
1.0454497283966016
1.0461751353438187
1.0778179144753146
1.0985733701071527
1.0892395662376604
1.0814237834683649
1.1151036592007986
1.0976160441226142
1.1034682210938482
1.0044610192737418
1.0213948959213113
0.9914059969494617
1.0088536298686035
1.0165639544729639
1.0081762042514746
1.0067020072886153
0.9995729004821993
1.0231607804640181
1.013711060382977
1.0247184774834939
1.0135885246777159
1.0105687446688698
1.0106535643231942
1.0129198282604603
0.9933810490402386
1.0027021487447447
1.008040080011939
1.0112293960960903
1.000793377809617
1.0103476745030833
0.9973011991407699
1.0340820602698004
1.0551974645645017
1.0575040193116791
1.0684305525380646
1.0396179141628519
1.0405643216925902
1.0371844058426996
1.0485615888248196
1.0410464860373
1.0506711831841018
1.0401578046270215
1.0276149571763775
1.0320597677495535
1.0412712075465063
1.0215528725892857
1.017054880202255
1.0043076097488974
1.0246459061495639
1.026882053933497
1.0185147775548162
1.0200411221987222
1.0365536682933898
1.0196723362675921
1.0487128259242564
1.0287333487139008
1.0310833776543973
1.018285698767334
1.0191756018522022
1.0302015305571692
1.015903904423454
1.0794258156124308
1.0760224919377699
1.080348504658999
1.0711721087779091
1.0745630468679124
1.0801192121098142
1.069412817818691
1.0141327419395312
0.9978459040942375
1.0284783017133379
0.9842164084887521
0.9827571630748384
0.986257525750755
0.9886547517347625
0.9880977329459181
0.9989862674723414
1.0028032207144635
0.9966294003186577
0.9937311489883004
0.9967176751836087
0.9780087156845703
1.0184072935842847
0.9811183287617102
1.0040081263851197
1.0091948883207398
1.0143804916424393
1.0019615614774504
1.0092792797526648
1.0112445099218508
0.9904916747831388
1.0135437567303804
0.9906698639098686
1.0000549432309944
0.996621506883789
0.9865707352938369
0.996484887544248
1.0035315547356816
1.0347295777009675
1.0337582382073092
1.022875673507743
1.02630664946806
1.011637698211167
1.0217869816505936
1.0043876943597894
0.9819940028315931
1.0039233464249473
0.9772394579060125
0.9959481650221538
0.992033529305598
0.9962937934371477
0.9626326732692971
0.9886981925940023
0.9946415522431522
0.9604589975784719
0.9731877664643496
0.9633391138874071
0.9726015629947677
1.0534549855734583
1.056701750825578
1.0572710815893749
1.0569616194453537
1.0475204437153118
1.034203426652276
1.0438828921001988
1.0392779944053703
1.0349105284036624
1.0493886381596709
1.0394846609866077
1.049004198816357
1.0549195046557862
1.024605934884492
1.040037532365588
1.0135505659586794
1.0430994209840398
1.035112418042119
1.0130198598930822
1.0313656623435745
1.0283822709560717
0.9871961719029694
0.9862487724039467
0.9990158273640303
1.000894174618788
0.9907511325485961
0.9844276080289384
0.974742587516153
1.012519947632168
1.0302507653632313
1.0455028281655747
1.0235830491945472
1.005645751450202
1.0144439756532666
1.0191134683457073
1.0104880269929615
1.0120013915154242
1.005327742809525
1.0229739351329965
1.0209449587252388
1.004561512049417
1.0141920670552076
1.0458703278915948
1.0320228566584184
1.0534212985825235
1.0640101429838842
1.049734670693233
1.055237348805922
1.0470652544885761
0.9869269766412396
0.9813479629665792
0.9943165910649078
0.9926284067078042
0.9974729317588567
0.993169115062251
1.0150346229845906
1.0014634235522797
1.0005444286595873
1.010324465190437
1.0116354645849914
0.9998836060228412
0.9894678150084614
1.018803044714788
1.0536207583955792
1.0322776420541107
1.050750803547567
1.0477037376656335
1.032291722911636
1.0574186156867869
1.0370796850266426
0.9875059379604946
0.9977782804801064
0.9926579921895969
0.9994736002919825
1.0034015308777318
0.9818149844171667
0.9937452099226411
1.0047463775415433
1.0044990175525406
0.9870197752308296
0.9936977702631028
0.9945963961052302
1.0003502496295449
0.989044654862154
1.019174794479088
1.039689976258928
1.0331998847487538
1.045389712355859
1.0454729813705885
1.0387124695169425
0.9824915580426262
0.9921975991858895
0.9789592510524376
0.9735329403414354
0.9874708823751656
