unit,time,prob,ymin,ymax
I,91.0,12,11346.0,11704.0
I,91.0,0,11524.0,11524.0
I,92.0,95,8930.0,13382.0
I,92.0,87,9375.0,12812.0
I,92.0,75,9749.0,12359.0
I,92.0,62,10036.0,12027.0
I,92.0,50,10254.0,11783.0
I,92.0,37,10463.0,11556.0
I,92.0,25,10643.0,11366.0
I,92.0,12,10830.0,11172.0
I,92.0,0,11000.0,11000.0
I,93.0,95,8498.0,12747.0
I,93.0,87,8922.0,12202.0
I,93.0,75,9279.0,11769.0
I,93.0,62,9552.0,11453.0
I,93.0,50,9760.0,11220.0
I,93.0,37,9960.0,11003.0
I,93.0,25,10132.0,10821.0
I,93.0,12,10310.0,10637.0
I,93.0,0,10472.0,10472.0
I,94.0,95,8066.0,12113.0
I,94.0,87,8469.0,11593.0
I,94.0,75,8809.0,11181.0
I,94.0,62,9069.0,10879.0
I,94.0,50,9267.0,10658.0
I,94.0,37,9458.0,10451.0
I,94.0,25,9621.0,10278.0
I,94.0,12,9791.0,10102.0
I,94.0,0,9946.0,9946.0
I,95.0,95,7639.0,11487.0
I,95.0,87,8022.0,10992.0
I,95.0,75,8344.0,10600.0
I,95.0,62,8592.0,10312.0
I,95.0,50,8780.0,10102.0
I,95.0,37,8961.0,9905.0
I,95.0,25,9116.0,9740.0
I,95.0,12,9277.0,9573.0
I,95.0,0,9424.0,9424.0
I,96.0,95,7219.0,10872.0
I,96.0,87,7582.0,10402.0
I,96.0,75,7888.0,10029.0
I,96.0,62,8122.0,9756.0
I,96.0,50,8301.0,9556.0
I,96.0,37,8473.0,9369.0
I,96.0,25,8620.0,9212.0
I,96.0,12,8773.0,9054.0
I,96.0,0,8913.0,8913.0
I,97.0,95,6809.0,10273.0
I,97.0,87,7153.0,9826.0
I,97.0,75,7442.0,9472.0
I,97.0,62,7665.0,9213.0
I,97.0,50,7834.0,9023.0
I,97.0,37,7996.0,8846.0
I,97.0,25,8136.0,8698.0
I,97.0,12,8281.0,8547.0
I,97.0,0,8413.0,8413.0
I,98.0,95,6412.0,9693.0
I,98.0,87,6737.0,9268.0
I,98.0,75,7010.0,8933.0
I,98.0,62,7221.0,8687.0
I,98.0,50,7380.0,8507.0
I,98.0,37,7534.0,8339.0
I,98.0,25,7666.0,8198.0
I,98.0,12,7804.0,8056.0
I,98.0,0,7929.0,7929.0
I,99.0,95,6028.0,9133.0
I,99.0,87,6335.0,8731.0
I,99.0,75,6593.0,8412.0
I,99.0,62,6792.0,8179.0
I,99.0,50,6943.0,8009.0
I,99.0,37,7088.0,7850.0
I,99.0,25,7213.0,7717.0
I,99.0,12,7343.0,7582.0
I,99.0,0,7462.0,7462.0
I,100.0,95,5659.0,8597.0
I,100.0,87,5948.0,8214.0
I,100.0,75,6192.0,7913.0
I,100.0,62,6380.0,7692.0
I,100.0,50,6523.0,7530.0
I,100.0,37,6660.0,7380.0
I,100.0,25,6778.0,7254.0
I,100.0,12,6901.0,7126.0
I,100.0,0,7013.0,7013.0
I,100.0,95,5659.0,8597.0
I,100.0,87,5948.0,8214.0
I,100.0,75,6192.0,7913.0
I,100.0,62,6380.0,7692.0
I,100.0,50,6523.0,7530.0
I,100.0,37,6660.0,7380.0
I,100.0,25,6778.0,7254.0
I,100.0,12,6901.0,7126.0
I,100.0,0,7013.0,7013.0
I,101.0,95,5306.0,8084.0
I,101.0,87,5579.0,7721.0
I,101.0,75,5809.0,7435.0
I,101.0,62,5986.0,7226.0
I,101.0,50,6120.0,7073.0
I,101.0,37,6250.0,6930.0
I,101.0,25,6361.0,6811.0
I,101.0,12,6477.0,6690.0
I,101.0,0,6583.0,6583.0
I,102.0,95,4970.0,7596.0
I,102.0,87,5226.0,7251.0
I,102.0,75,5443.0,6979.0
I,102.0,62,5609.0,6781.0
I,102.0,50,5736.0,6636.0
I,102.0,37,5859.0,6501.0
I,102.0,25,5964.0,6389.0
I,102.0,12,6073.0,6275.0
I,102.0,0,6173.0,6173.0
I,103.0,95,4650.0,7132.0
I,103.0,87,4891.0,6804.0
I,103.0,75,5095.0,6546.0
I,103.0,62,5252.0,6358.0
I,103.0,50,5371.0,6221.0
I,103.0,37,5487.0,6094.0
I,103.0,25,5586.0,5987.0
I,103.0,12,5689.0,5879.0
I,103.0,0,5784.0,5784.0
I,104.0,95,4346.0,6694.0
I,104.0,87,4573.0,6381.0
I,104.0,75,4765.0,6136.0
I,104.0,62,4913.0,5958.0
I,104.0,50,5025.0,5828.0
I,104.0,37,5134.0,5707.0
I,104.0,25,5228.0,5607.0
I,104.0,12,5325.0,5505.0
I,104.0,0,5414.0,5414.0
I,105.0,95,4059.0,6280.0
I,105.0,87,4272.0,5982.0
I,105.0,75,4453.0,5748.0
I,105.0,62,4592.0,5579.0
I,105.0,50,4698.0,5456.0
I,105.0,37,4800.0,5342.0
I,105.0,25,4889.0,5246.0
I,105.0,12,4981.0,5150.0
I,105.0,0,5065.0,5065.0
I,106.0,95,3788.0,5891.0
I,106.0,87,3988.0,5605.0
I,106.0,75,4158.0,5383.0
I,106.0,62,4289.0,5222.0
I,106.0,50,4389.0,5105.0
I,106.0,37,4485.0,4997.0
I,106.0,25,4569.0,4907.0
I,106.0,12,4655.0,4816.0
I,106.0,0,4735.0,4735.0
I,107.0,95,3533.0,5525.0
I,107.0,87,3721.0,5251.0
I,107.0,75,3880.0,5038.0
I,107.0,62,4004.0,4886.0
I,107.0,50,4098.0,4775.0
I,107.0,37,4189.0,4672.0
I,107.0,25,4267.0,4586.0
I,107.0,12,4349.0,4500.0
I,107.0,0,4424.0,4424.0
I,108.0,95,3293.0,5182.0
I,108.0,87,3470.0,4918.0
I,108.0,75,3619.0,4715.0
I,108.0,62,3735.0,4569.0
I,108.0,50,3824.0,4464.0
I,108.0,37,3910.0,4366.0
I,108.0,25,3983.0,4285.0
I,108.0,12,4061.0,4204.0
I,108.0,0,4132.0,4132.0
I,109.0,95,3068.0,4861.0
I,109.0,87,3233.0,4606.0
I,109.0,75,3374.0,4411.0
I,109.0,62,3483.0,4272.0
I,109.0,50,3567.0,4172.0
I,109.0,37,3647.0,4079.0
I,109.0,25,3717.0,4002.0
I,109.0,12,3790.0,3925.0
I,109.0,0,3857.0,3857.0
I,110.0,95,2857.0,4560.0
I,110.0,87,3012.0,4314.0
I,110.0,75,3144.0,4127.0
I,110.0,62,3247.0,3994.0
I,110.0,50,3325.0,3898.0
I,110.0,37,3402.0,3810.0
I,110.0,25,3467.0,3737.0
I,110.0,12,3536.0,3664.0
I,110.0,0,3600.0,3600.0
