fs_time,time,weight,lnV0,beta,phi,rho,k,delta,pi,c,T,E,I,R,V,next_event,next_time
21.0,4.0,0.11723519191546006,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,1.0,145359.38903549168,1752900.1568699118,1971.1738956850988,81502732.32635535,0,0.0
21.0,4.0,0.05197551092419634,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,93.0,6190.979122385851,1885960.0285312713,53222.82285227783,114144615.47553763,0,0.0
21.0,5.0,0.10585086465746198,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,63.0,29165.608864092934,309720.7125858081,147898.95969458617,15060556.684672859,0,0.0
21.0,5.0,0.09772431854172917,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,58.0,31844.14917252177,350120.6732885807,156215.6727728799,16944215.00014931,0,0.0
21.0,5.0,0.09435243726329849,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,67.0,33910.053662318125,381994.13418069435,162168.9554909174,18425530.008090355,0,0.0
21.0,5.0,0.10760927553202251,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,77.0,29069.91198639445,308192.6362479421,147439.54554921313,14989847.865568051,0,0.0
21.0,5.0,0.11115077627528516,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,90.0,28539.097442926217,300227.50339211023,145578.72078033807,14499947.213073127,0,0.0
21.0,5.0,0.08947723312998247,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,100.0,36481.21540951106,422866.17708942736,169485.37863422505,20210059.912934396,0,0.0
21.0,5.0,0.1244997184334725,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,100.0,25736.038556125506,259625.57805755973,136084.45369281058,12426602.374102317,0,0.0
21.0,5.0,0.09611077218054903,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,77.0,33521.886234500584,375812.525612743,160925.6441885642,18082086.714209862,0,0.0
21.0,5.0,0.11717481523832543,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,32087.173415981546,341683.33599723247,145256.36882634208,15765203.246563619,0,0.0
21.0,5.0,0.0560497887478731,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,8.0,34522.49994185475,171605.66848420954,6273.979122385851,9035995.305456297,0,0.0
21.0,6.0,0.10653784435685842,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,43.0,5669.672426187342,75205.39357262084,29183.608864092934,3705131.4640824017,0,0.0
21.0,6.0,0.0947245938573814,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,45.0,6408.861494087772,87191.53975432375,31856.14917252177,4271209.1387554705,0,0.0
21.0,6.0,0.0888487671946454,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,50.0,6992.287911441647,96797.22969227415,33926.053662318125,4723003.878795999,0,0.0
21.0,6.0,0.1084768858505805,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,55.0,5641.7005139534485,74718.4892663457,29086.91198639445,3682138.137173702,0,0.0
21.0,6.0,0.11312937113766312,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,53.0,5495.55980800436,72353.82904532911,28576.097442926217,3541300.4107160084,0,0.0
21.0,6.0,0.08138636613912106,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,56.0,7740.41798543024,109420.62964699346,36525.21540951106,5286243.2312647775,0,0.0
21.0,6.0,0.1320852053562438,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,100.0,4752.702709276011,60662.459510813555,25736.02067552789,2946002.1574316975,0,0.0
21.0,6.0,0.09110319436028982,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,47.0,6879.537892210307,94884.58371708142,33547.886234500584,4618636.996599208,0,0.0
21.0,6.0,0.11718841647154724,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,6254.661320843276,81365.74299788038,32087.115939811094,3799072.84916128,0,0.0
21.0,6.0,0.0665193552756692,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,184.5487725505972,3141.35376055742,15653.874179024893,34345.5848810977,824514.7290970756,0,0.0
21.0,7.0,0.10912096641579995,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,35.0,1376.6085171852526,17577.892949999143,5677.672426187342,864254.003083228,0,0.0
21.0,7.0,0.09731868002845337,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,28.0,1596.010745378207,20958.146351678643,6425.861494087772,1024787.265609325,0,0.0
21.0,7.0,0.0911780076702062,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,31.0,1771.8395517157978,23730.460827019575,7011.287911441647,1155933.1553691938,0,0.0
21.0,7.0,0.11107777035469686,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,41.0,1367.695903565023,17440.344478333885,5655.7005139534485,857729.2231404111,0,0.0
21.0,7.0,0.1156346232908569,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,47.0,1324.4426478545565,16786.419822816406,5500.55980800436,819923.1476110236,0,0.0
21.0,7.0,0.08313769376942738,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,30.0,2003.0103545427014,27461.380811297375,7763.41798543024,1324680.2584599822,0,0.0
21.0,7.0,0.13312436780879233,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,100.0,1110.5228030771075,13606.992554212717,4752.682997900952,659311.477802265,0,0.0
21.0,7.0,0.09353640602230284,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,26.0,1736.8518705651682,23173.58848715648,6899.537892210307,1126101.3339050177,0,0.0
21.0,7.0,0.12014830342540285,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,1489.6037352875253,19121.786421407665,6254.623175706555,892185.676462291,0,0.0
21.0,7.0,0.04572318121406141,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,156.89858696169503,286.5931343006079,2353.5356500209077,3168.55699244361,131351.50134482016,0,0.0
21.0,8.0,0.11199424372394318,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,34.0,321.757203833705,3992.4331350008424,1377.6085171852526,195986.07987364195,0,0.0
21.0,8.0,0.09759441944426556,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,30.0,383.6315641946145,4905.695726073614,1594.010745378207,239532.3391438696,0,0.0
21.0,8.0,0.08954543441375347,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,33.0,434.37781440052584,5672.302470889264,1769.8395517157978,275937.04289370624,0,0.0
21.0,8.0,0.1140984289080674,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,29.0,319.3618822038672,3956.4728109417533,1378.695903565023,194272.08605667058,0,0.0
21.0,8.0,0.11933736783162693,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,31.0,307.2695641014417,3781.5345980552074,1340.4426478545565,184404.76402755294,0,0.0
21.0,8.0,0.07936357193162823,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,27.0,502.67100433422206,6728.491585126248,2006.0103545427014,324171.41063836846,0,0.0
21.0,8.0,0.1395366415073383,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,77.0,249.07125611034715,2956.503654865798,1133.5228030771075,142991.8490168214,0,0.0
21.0,8.0,0.0923021566315489,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,27.0,424.184460312162,5516.648957158624,1735.8518705651682,267716.3627802384,0,0.0
21.0,8.0,0.12286624153062398,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,350.0400058344313,4362.54679134625,1489.5791369973433,203217.99421932257,0,0.0
21.0,8.0,0.03336149407720406,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,156.0,43.0,300.11103158737376,287.9092758078802,16389.429999356144,0,0.0
21.0,9.0,0.11426952121355737,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,33.0,73.0,915.8621720850964,322.757203833705,44990.27926885898,0,0.0
21.0,9.0,0.09013686208004701,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,26.0,91.0,1156.795172710327,387.6315641946145,56551.723811197706,0,0.0
21.0,9.0,0.07661273751344763,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,29.0,103.82951969976766,1366.30898229524,438.37781440052584,66492.98975010478,0,0.0
21.0,9.0,0.11682072058990256,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,30.0,74.0,905.2363704651353,318.3618822038672,44614.35789958519,0,0.0
21.0,9.0,0.12520963068698848,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,31.0,74.0,857.6730751104903,307.2695641014417,42010.53036671098,0,0.0
21.0,9.0,0.06183056189846249,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,31.0,123.16269331068663,1660.675801581565,498.67100433422206,80039.65656745835,0,0.0
21.0,9.0,0.16287303521893126,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,77.0,51.0,654.5185776277409,249.07125611034715,31594.228416193775,0,0.0
21.0,9.0,0.08028934600909154,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,28.0,100.98033638255545,1323.5966051558496,423.184460312162,64259.23519596083,0,0.0
21.0,9.0,0.12348658250382216,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,84.0,997.8027686503867,350.0,46645.23876927814,0,0.0
21.0,9.0,0.048471002285749576,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,154.0,2.0,31.0,45.0,1782.6881614744245,0,0.0
21.0,10.0,0.10886525980596456,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,32.0,23.0,208.07704717326985,74.0,10219.158761390701,0,0.0
21.0,10.0,0.07189114391414117,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,26.0,18.0,279.14221346352826,91.0,13439.521318305839,0,0.0
21.0,10.0,0.05413648597968947,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,28.0,27.0,329.72360112229643,104.82951969976766,16012.747087436608,0,0.0
21.0,10.0,0.1121762871545211,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,29.0,18.0,207.63489290068406,75.0,10090.460865326098,0,0.0
21.0,10.0,0.12459578181619341,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,30.0,18.0,193.26928872919888,75.0,9522.198744423398,0,0.0
21.0,10.0,0.03740007586119159,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,27.0,30.0,410.8681882742571,127.16269331068663,19826.070541085883,0,0.0
21.0,10.0,0.19536996054198022,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,76.0,14.0,142.03081167220958,52.0,6896.772406128484,0,0.0
21.0,10.0,0.05808705350261808,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,28.0,22.0,320.2439562343978,100.98033638255545,15486.093270795323,0,0.0
21.0,10.0,0.11307018959151262,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,11.0,232.24782647197438,84.0,10884.606434996662,0,0.0
21.0,10.0,0.12440776183218773,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,154.0,1.0,4.0,2.0,199.67146064900695,0,0.0
21.0,11.0,0.09609797258329966,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,32.0,3.0,44.0,23.0,2500.6493959216073,0,0.0
21.0,11.0,0.05155664570765297,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,25.0,6.0,75.0,19.0,3422.8139007455084,0,0.0
21.0,11.0,0.03763752494760061,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,28.0,5.0,70.0,27.0,3578.9944953300305,0,0.0
21.0,11.0,0.10408485505277294,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,29.0,2.0,49.0,18.0,2308.7267517667165,0,0.0
21.0,11.0,0.13260490036840916,4.356504623483391,8.003073324686063,7.986305087439916,0.015918708141320587,4.0,2.3022309394456277,396.7685515629664,10.0,30.0,2.0,38.0,18.0,1833.6401414427035,0,0.0
21.0,11.0,0.02057187066369308,4.439155198053489,8.384963298416675,8.631273260779448,0.016708925735914905,4.0,2.1507671670004607,397.88614180555305,10.0,27.0,7.0,102.00949501320223,30.0,4933.017440436105,0,0.0
21.0,11.0,0.21173730074236466,4.440873123587496,7.66233322015043,7.075530079096281,0.017574917608553585,4.0,2.368565036718506,390.94999877109115,10.0,76.0,2.0308116722095804,35.0,14.0,1776.2281695242216,0,0.0
21.0,11.0,0.03797779746037279,4.396725014639432,8.274614481969568,8.5428045490379,0.01604078176300884,4.0,2.202546752363752,398.74095571870504,10.0,28.0,5.0,82.0,22.0,3903.447568820584,0,0.0
21.0,11.0,0.09667131025843975,4.7098132735202425,7.57746069421143,6.126631800929704,0.02251902719877948,4.0,2.2835131026169835,379.66451896884996,10.0,100.0,7.0,59.0,11.0,2629.297502233638,0,0.0
21.0,11.0,0.21105982221539438,3.750346182626347,4.728761380642127,2.530014601353141,0.008704937973937475,4.0,3.59658026373727,389.0347291322705,10.0,154.0,0.0,0.0,1.0,11.0,0,0.0
21.0,12.0,0.12165037330907388,4.25828863712122,8.227649533595361,8.772633940860057,0.013490887073317063,4.0,2.287297009582091,400.0,10.0,32.0,3.0,11.0,3.0,535.5636167204603,0,0.0
21.0,12.0,0.05800572698877042,4.251739354752865,8.39280571154771,9.162591223670645,0.013339559847339344,4.0,2.232892396136128,400.0,10.0,25.0,0.0,20.0,6.0,937.1247170520302,0,0.0
21.0,12.0,0.040406977883291194,4.372709573294081,8.34539477858322,8.756754909573463,0.01546261246979186,4.0,2.195122694781457,400.0,10.0,28.0,0.0,23.0,5.0,1108.278171024838,0,0.0
21.0,12.0,0.13019766956955622,4.313243406290129,8.109142483840863,8.383952088291641,0.014759424851469319,4.0,2.290015359869816,400.0,10.0,29.0,1.0,11.0,2.0,575.7831341683235,0,0.0
