time,pr
0.0,0.0
1.0,0.0005
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.015497796535815123
11.0,0.21600000000000008
12.0,0.8903746041849108
13.0,0.9958999061032251
14.0,0.9992859641491182
14.0,0.9992859641491182
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
