fs_time,time,prob,ymin,ymax,type,name
21.0,0.0,0,2.5004859832367208,2.5004859832367208,model,delta
21.0,0.0,12,2.320489509656202,2.6796158702843993,model,delta
21.0,0.0,25,2.125445615370414,2.875075877425056,model,delta
21.0,0.0,37,1.9453202882409015,3.0548698229036324,model,delta
21.0,0.0,50,1.750195559410459,3.249839654690151,model,delta
21.0,0.0,62,1.5701001581073921,3.4299591826570595,model,delta
21.0,0.0,75,1.375378527539361,3.6250104241323857,model,delta
21.0,0.0,87,1.194891276376157,3.805227590477128,model,delta
21.0,0.0,95,1.0744117740071868,3.9248154441728,model,delta
21.0,1.0,0,2.1638157444071124,2.1638157444071124,model,delta
21.0,1.0,12,2.022389847753648,2.3007387891354134,model,delta
21.0,1.0,25,1.8373024294973175,2.497747760487276,model,delta
21.0,1.0,37,1.6554716491857961,2.7078161654765323,model,delta
21.0,1.0,50,1.5019827230896539,2.9164237444882675,model,delta
21.0,1.0,62,1.3738424368771471,3.106626322563505,model,delta
21.0,1.0,75,1.2314183745109206,3.393846340392913,model,delta
21.0,1.0,87,1.0731270950285632,3.641599578010207,model,delta
21.0,1.0,95,1.0,3.871967694456133,model,delta
21.0,2.0,0,2.1161293365969374,2.1161293365969374,model,delta
21.0,2.0,12,1.9423581065024091,2.2412761323342374,model,delta
21.0,2.0,25,1.755936949122473,2.43155570953149,model,delta
21.0,2.0,37,1.5972132386821278,2.6099072094279014,model,delta
21.0,2.0,50,1.4647023461547977,2.8429350566392166,model,delta
21.0,2.0,62,1.3437550270716037,3.0448979055525753,model,delta
21.0,2.0,75,1.2091914248852849,3.3161438679278143,model,delta
21.0,2.0,87,1.0599414029850487,3.5949021036799893,model,delta
21.0,2.0,95,1.0,3.83800077541918,model,delta
21.0,3.0,0,2.731960382151994,2.731960382151994,model,delta
21.0,3.0,12,2.5404088918780077,2.874340032366591,model,delta
21.0,3.0,25,2.3616497792292113,3.02631828686608,model,delta
21.0,3.0,37,2.1897872672028535,3.166691991105049,model,delta
21.0,3.0,50,2.022675367914815,3.3499427873094985,model,delta
21.0,3.0,62,1.7856551209197282,3.4798236787514694,model,delta
21.0,3.0,75,1.5374569844420185,3.643354939043749,model,delta
21.0,3.0,87,1.2982264458216082,3.828823986313347,model,delta
21.0,3.0,95,1.0821032652601084,3.991431530828307,model,delta
21.0,4.0,0,3.036972571272019,3.036972571272019,model,delta
21.0,4.0,12,2.9198321726544454,3.151383209243241,model,delta
21.0,4.0,25,2.7865986639574802,3.2762931323712863,model,delta
21.0,4.0,37,2.620812284645956,3.406066931674987,model,delta
21.0,4.0,50,2.4456333246820985,3.5202926334582973,model,delta
21.0,4.0,62,2.2499569843312655,3.620662730074146,model,delta
21.0,4.0,75,2.043472724116724,3.7622861825889955,model,delta
21.0,4.0,87,1.662378180740944,3.8989560977723223,model,delta
21.0,4.0,95,1.3431229914091922,4.0,model,delta
21.0,5.0,0,3.643280205943433,3.643280205943433,model,delta
21.0,5.0,12,3.583144341367097,3.6971171399839355,model,delta
21.0,5.0,25,3.5171246177406847,3.760934687501779,model,delta
21.0,5.0,37,3.447301333225077,3.813195757986241,model,delta
21.0,5.0,50,3.3303980869107126,3.862683400041041,model,delta
21.0,5.0,62,3.2113764211488838,3.9169581820175923,model,delta
21.0,5.0,75,3.065511070162496,3.969476334795162,model,delta
21.0,5.0,87,2.835961933751092,4.0,model,delta
21.0,5.0,95,2.5660039023126964,4.0,model,delta
21.0,6.0,0,3.757353888990524,3.757353888990524,model,delta
21.0,6.0,12,3.7056029379618685,3.7990616033049394,model,delta
21.0,6.0,25,3.65043917836863,3.8434732333230768,model,delta
21.0,6.0,37,3.59580176070593,3.8745032457233597,model,delta
21.0,6.0,50,3.5283191327510837,3.9217490681723883,model,delta
21.0,6.0,62,3.4569767092100276,3.955656623984376,model,delta
21.0,6.0,75,3.323535750305204,3.9941084033741174,model,delta
21.0,6.0,87,3.1377897148186604,4.0,model,delta
21.0,6.0,95,2.9221996274765036,4.0,model,delta
21.0,7.0,0,3.7646998107068557,3.7646998107068557,model,delta
21.0,7.0,12,3.7189046555871155,3.8058502472015325,model,delta
21.0,7.0,25,3.66821240189827,3.847095086449518,model,delta
21.0,7.0,37,3.611522063948289,3.8766693993305372,model,delta
21.0,7.0,50,3.558644095687136,3.9232757712355095,model,delta
21.0,7.0,62,3.489682214864566,3.959068464269196,model,delta
21.0,7.0,75,3.3886935586604725,3.994349205233796,model,delta
21.0,7.0,87,3.213756875810411,4.0,model,delta
21.0,7.0,95,3.0251548916308395,4.0,model,delta
21.0,8.0,0,3.7304066221208783,3.7304066221208783,model,delta
21.0,8.0,12,3.6818544277169902,3.7697787911943452,model,delta
21.0,8.0,25,3.6258413180637783,3.8136272493290577,model,delta
21.0,8.0,37,3.580166145282087,3.8518755977474806,model,delta
21.0,8.0,50,3.518906275015104,3.8934632342854045,model,delta
21.0,8.0,62,3.455302931750739,3.938306716748364,model,delta
21.0,8.0,75,3.3452504328874495,3.9823138294322473,model,delta
21.0,8.0,87,3.195655769484753,4.0,model,delta
21.0,8.0,95,3.028169978054223,4.0,model,delta
21.0,9.0,0,3.4042595974564405,3.4042595974564405,model,delta
21.0,9.0,12,3.330525160778295,3.4579009721186447,model,delta
21.0,9.0,25,3.264853938735826,3.5118527126154286,model,delta
21.0,9.0,37,3.206368493457386,3.5688879744192037,model,delta
21.0,9.0,50,3.134013671082142,3.6255590453792106,model,delta
21.0,9.0,62,3.074084794842744,3.693360811032377,model,delta
21.0,9.0,75,2.9660593765407826,3.7948551682214133,model,delta
21.0,9.0,87,2.860963083710133,3.897630312606054,model,delta
21.0,9.0,95,2.702972577328671,3.994349205233796,model,delta
