unit,time,prob,ymin,ymax
V,0.0,95,4.0,140.99999999999991
V,0.0,87,10.0,132.00000000000006
V,0.0,75,12.000000000000002,116.00000000000003
V,0.0,62,25.000000000000007,111.99999999999997
V,0.0,50,30.999999999999996,103.99999999999997
V,0.0,37,37.99999999999999,95.00000000000001
V,0.0,25,46.0,88.00000000000001
V,0.0,12,52.999999999999986,73.0
V,0.0,0,61.000000000000014,61.000000000000014
V,1.0,95,166.10500076931658,13148.39626760509
V,1.0,87,306.6837708849617,7536.555359392329
V,1.0,75,474.81187483852324,5743.431960057021
V,1.0,62,583.9387709186736,3742.6047236493882
V,1.0,50,733.8757796294916,3194.52652863001
V,1.0,37,996.3858631047527,2777.4237234320035
V,1.0,25,1067.4147188763575,2419.8591886047225
V,1.0,12,1285.894065764806,2015.6674810671109
V,1.0,0,1638.5437437986682,1638.5437437986682
V,2.0,95,668739.652974464,20386886.10377418
V,2.0,87,1063211.489478256,11106815.575645493
V,2.0,75,1314774.6073742271,6944304.382803626
V,2.0,62,1427680.5250848932,5360667.367280931
V,2.0,50,1679871.299652049,4565413.205229605
V,2.0,37,1863936.671170528,3905338.021758011
V,2.0,25,2011544.191953767,3468510.6258419966
V,2.0,12,2289028.3581259404,3000557.944970297
V,2.0,0,2734613.073817863,2734613.073817863
V,3.0,95,14543180.34091018,206524235.44488528
V,3.0,87,26482857.4128456,184755326.2103552
V,3.0,75,37814607.95061897,162732051.88322955
V,3.0,62,55233593.63706319,143628941.97235423
V,3.0,50,64889470.48845179,133338568.93493058
V,3.0,37,75096543.92345278,125531736.82947966
V,3.0,25,87897104.62409528,116227164.90109833
V,3.0,12,96106168.82581058,108718138.08301583
V,3.0,0,100694176.70206611,100694176.70206611
V,4.0,95,4096390.9553439235,49337546.39219209
V,4.0,87,4951870.5773910675,35390051.51089569
V,4.0,75,6159406.622848197,26664947.24585657
V,4.0,62,7416029.656225363,20597115.805419713
V,4.0,50,7954500.539227281,19475549.054222733
V,4.0,37,9181701.55984908,17085392.806833085
V,4.0,25,10065500.631552111,15455661.809603121
V,4.0,12,11184018.641087716,13364254.950505292
V,4.0,0,12319566.746562568,12319566.746562568
V,5.0,95,202533.46162672318,3677435.2271505385
V,5.0,87,259149.62342922305,2599057.8662004517
V,5.0,75,372613.7101467744,1984570.529800124
V,5.0,62,466763.0124038428,1627212.9869771106
V,5.0,50,528919.8235848584,1476576.4735634476
V,5.0,37,603354.1578218775,1274421.6442570665
V,5.0,25,673086.6896767745,1149370.5279933843
V,5.0,12,792363.299893438,980682.4588933378
V,5.0,0,842811.8599600161,842811.8599600161
V,6.0,95,15802.727635550566,506309.71996097546
V,6.0,87,24525.789350128034,361017.3754531154
V,6.0,75,34309.21234015428,259245.26763044661
V,6.0,62,47009.62149349066,203111.6702355131
V,6.0,50,51799.759918803866,181079.57407176975
V,6.0,37,68997.56553176529,151802.84176361823
V,6.0,25,75980.24787790257,135851.75329863647
V,6.0,12,84046.81328147855,117566.05414392578
V,6.0,0,98072.88081885938,98072.88081885938
V,7.0,95,1398.423435546899,77499.9790391964
V,7.0,87,2332.548767051227,52359.06144490227
V,7.0,75,3311.7272124087413,35448.923848529346
V,7.0,62,4939.4646091893455,27036.71860014322
V,7.0,50,5600.081503769646,23129.261523599867
V,7.0,37,7530.261890970742,19611.718502246873
V,7.0,25,8395.994170381091,16831.90063935003
V,7.0,12,9815.643465721314,14171.504712629097
V,7.0,0,11371.361505265419,11371.361505265419
V,8.0,95,75.00000000000001,11019.150069223422
V,8.0,87,160.4039041757542,7069.623502254733
V,8.0,75,250.53233005813271,4387.338466045027
V,8.0,62,367.1610466832019,3201.4360962222568
V,8.0,50,471.74496873188684,2653.5851237356264
V,8.0,37,588.5770367903522,2136.69882407441
V,8.0,25,698.7596412141744,1784.0545240178399
V,8.0,12,890.636393784333,1384.3608709610476
V,8.0,0,1062.3977490483358,1062.3977490483358
V,9.0,95,1.0,1657.8492048495302
V,9.0,87,1.0,979.6395959506999
V,9.0,75,1.0,588.7040726988779
V,9.0,62,4.0,386.38121315767694
V,9.0,50,12.000000000000002,290.2462634193581
V,9.0,37,42.00000000000001,218.06772545372206
V,9.0,25,57.00000000000001,173.4830474150037
V,9.0,12,77.0,135.65589264231144
V,9.0,0,103.23648884785476,103.23648884785476
V,10.0,95,1.0,304.18740660056096
V,10.0,87,1.0,178.6047365842625
V,10.0,75,1.0,126.11809071906686
V,10.0,62,12.999999999999998,93.99999999999997
V,10.0,50,28.0,73.0
V,10.0,37,34.0,57.00000000000001
V,10.0,25,39.99999999999999,56.00000000000001
V,10.0,12,42.99999999999999,50.999999999999986
V,10.0,0,46.0,46.0
V,11.0,95,1.0,75.00000000000001
V,11.0,87,1.0,52.00000000000001
V,11.0,75,1.0,45.00000000000001
V,11.0,62,1.0,39.99999999999999
V,11.0,50,1.0,36.0
V,11.0,37,1.0,29.999999999999996
V,11.0,25,1.0,17.999999999999996
