unit,time,prob,ymin,ymax
V,0.0,95,46.0,46.0
V,0.0,87,46.0,46.0
V,0.0,75,46.0,46.0
V,0.0,62,46.0,46.0
V,0.0,50,46.0,46.0
V,0.0,37,46.0,46.0
V,0.0,25,46.0,46.0
V,0.0,12,46.0,46.0
V,0.0,0,46.0,46.0
V,1.0,95,981.2635169703254,981.2635169703254
V,1.0,87,981.2635169703254,981.2635169703254
V,1.0,75,981.2635169703254,981.2635169703254
V,1.0,62,981.2635169703254,981.2635169703254
V,1.0,50,981.2635169703254,981.2635169703254
V,1.0,37,981.2635169703254,981.2635169703254
V,1.0,25,981.2635169703254,981.2635169703254
V,1.0,12,981.2635169703254,981.2635169703254
V,1.0,0,981.2635169703254,981.2635169703254
V,2.0,95,2890806.614366234,2890806.614366234
V,2.0,87,2890806.614366234,2890806.614366234
V,2.0,75,2890806.614366234,2890806.614366234
V,2.0,62,2890806.614366234,2890806.614366234
V,2.0,50,2890806.614366234,2890806.614366234
V,2.0,37,2890806.614366234,2890806.614366234
V,2.0,25,2890806.614366234,2890806.614366234
V,2.0,12,2890806.614366234,2890806.614366234
V,2.0,0,2890806.614366234,2890806.614366234
V,3.0,95,97798414.61235046,97798414.61235046
V,3.0,87,97798414.61235046,97798414.61235046
V,3.0,75,97798414.61235046,97798414.61235046
V,3.0,62,97798414.61235046,97798414.61235046
V,3.0,50,97798414.61235046,97798414.61235046
V,3.0,37,97798414.61235046,97798414.61235046
V,3.0,25,97798414.61235046,97798414.61235046
V,3.0,12,97798414.61235046,97798414.61235046
V,3.0,0,97798414.61235046,97798414.61235046
V,4.0,95,55577292.12834565,55577292.12834565
V,4.0,87,55577292.12834565,55577292.12834565
V,4.0,75,55577292.12834565,55577292.12834565
V,4.0,62,55577292.12834565,55577292.12834565
V,4.0,50,55577292.12834565,55577292.12834565
V,4.0,37,55577292.12834565,55577292.12834565
V,4.0,25,55577292.12834565,55577292.12834565
V,4.0,12,55577292.12834565,55577292.12834565
V,4.0,0,55577292.12834565,55577292.12834565
V,5.0,95,4756035.744627715,4756035.744627715
V,5.0,87,4756035.744627715,4756035.744627715
V,5.0,75,4756035.744627715,4756035.744627715
V,5.0,62,4756035.744627715,4756035.744627715
V,5.0,50,4756035.744627715,4756035.744627715
V,5.0,37,4756035.744627715,4756035.744627715
V,5.0,25,4756035.744627715,4756035.744627715
V,5.0,12,4756035.744627715,4756035.744627715
V,5.0,0,4756035.744627715,4756035.744627715
V,6.0,95,509014.85079818795,509014.85079818795
V,6.0,87,509014.85079818795,509014.85079818795
V,6.0,75,509014.85079818795,509014.85079818795
V,6.0,62,509014.85079818795,509014.85079818795
V,6.0,50,509014.85079818795,509014.85079818795
V,6.0,37,509014.85079818795,509014.85079818795
V,6.0,25,509014.85079818795,509014.85079818795
V,6.0,12,509014.85079818795,509014.85079818795
V,6.0,0,509014.85079818795,509014.85079818795
V,7.0,95,63357.60561003469,93754.5191836395
V,7.0,87,63357.60561003469,93754.5191836395
