fs_time,time,weight,lnV0,beta,phi,rho,k,delta,pi,c,T,E,I,R,V,next_event,next_time
21.0,4.0,9.170753689219652e-08,0.14966672518187385,9.375581719666528,3.8702499838203144,0.0024481595720222344,4.0,3.392231653722039,368.85181284769845,10.0,86.0,2525.0888153258525,2620919.032109103,1987701.6237438878,146012719.63958302,0,0.0
21.0,4.0,6.49798652293589e-12,1.8242836392950883,0.7252873265440309,9.38949862887222,0.006826927625370683,4.0,1.8038647421111325,358.1989417735979,10.0,742.1084194866107,105.33477623141052,4900303.980226952,50228041.338273145,214098336.0250464,0,0.0
21.0,4.0,5.364967404605797e-16,2.5323579539214776,1.7416796445739262,6.0262016279393915,0.0075260805015089005,4.0,2.909336676290932,367.66773800076,10.0,71923.3353879396,327.3501164095032,98498.51974027394,78134728.2053556,5094228.932880303,0,0.0
21.0,5.0,0.38353592273125825,3.837422810839807,4.953426673300174,2.786713507311129,0.010041627154965078,4.0,3.4894211729021665,387.8886836766732,10.0,100.0,17462.4414773382,91399.38109172214,30114.527854089454,4756035.744627712,0,0.0
21.0,5.0,0.2945984951544024,4.34191560945263,8.399491560940048,8.945058353647221,0.01489490493555813,4.0,2.189202365296246,402.0151570141781,10.0,65.0,34130.968895040045,385929.80003829,162984.28915258072,18699372.367032263,0,0.0
21.0,5.0,0.3015116203274502,4.761806558971889,7.372871372457395,5.516305070255855,0.02377653255747115,4.0,2.323591158578656,375.52006823120723,10.0,100.0,27914.99594636786,289763.0409923759,142013.98442815428,13269875.563033333,0,0.0
21.0,5.0,6.998578831745805e-16,0.7321862847557117,3.428978211336638,4.280188493873545,0.0170762775224502,4.0,3.8492392298831986,396.02398498762875,10.0,86.0,1086.0366720701768,1644734.574515451,269998.26676835236,105627272.11863701,0,0.0
21.0,5.0,0.019023653940177878,3.254314680007404,6.110853118548603,7.909580029721423,0.020093297243113244,4.0,1.554010761432653,352.5627811217317,10.0,100.0,99107.15181594736,1709624.1412712848,306998.46408789605,68623846.53685911,0,0.0
21.0,5.0,0.0013302270115415243,2.1623021432341414,5.830156894831557,0.8661995238351892,0.000281810512221053,4.0,1.023141092680912,382.19236399883016,10.0,1.0,401443.38977495214,10054870.535271235,230831.0099533481,416764772.3386472,0,0.0
21.0,5.0,2.8970240088336993e-11,1.0863003522977503,2.8884574800189986,1.4891335730241435,0.013636944885210766,4.0,2.5305759979024622,404.64938654023666,10.0,98.0,5055.078052978997,6137273.975333781,178819.47184460505,332112229.41838425,0,0.0
21.0,5.0,8.080578577050362e-08,0.14966672518187385,9.375581719666528,3.8702499838203144,0.0024481595720222344,4.0,3.392231653722039,368.85181284769845,10.0,0.0,47975.02826233515,330972.66397790867,2610.0888153258525,16695864.825698007,0,0.0
21.0,5.0,4.12910289705286e-13,1.8242836392950883,0.7252873265440309,9.38949862887222,0.006826927625370683,4.0,1.8038647421111325,358.1989417735979,10.0,87.0,89698.78696587763,9575243.407855926,760.4214489814301,415774015.1515586,0,0.0
21.0,5.0,6.661510844603194e-17,2.5323579539214776,1.7416796445739262,6.0262016279393915,0.0075260805015089005,4.0,2.909336676290932,367.66773800076,10.0,89.0,1802.9877213934774,4270825.8589345375,72161.4275696751,221207139.34534684,0,0.0
21.0,6.0,0.1,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,170.12449569822354,1673.193998257863,9654.059863099055,17391.35278927007,509014.8507981884,0,0.0
21.0,6.0,0.1,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,5304.9416391902,68937.94253310178,27914.95817867001,3200062.6226360193,0,0.0
21.0,6.0,0.1,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,100.0,5304.9416391902,68937.94253310178,27914.95817867001,3200062.6226360193,0,0.0
21.0,6.0,0.1,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,48.0,7065.190847582407,98110.44602857697,34146.968895040045,4808326.572982917,0,0.0
21.0,6.0,0.1,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,48.0,7065.190847582407,98110.44602857697,34146.968895040045,4808326.572982917,0,0.0
21.0,7.0,0.1533612670816293,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,165.7379644162089,176.73970354122585,1114.8998062960968,1677.3700542171002,63357.605610034734,0,0.0
21.0,7.0,0.15020684988106195,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,162.26877825166062,176.74106466554204,1197.552632648005,1680.8308412082029,67327.1260810198,0,0.0
21.0,7.0,0.1387742352947292,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,153.48369388193055,176.7483531616735,1541.414027777064,1689.5703230782747,83485.48913388072,0,0.0
21.0,7.0,0.1479691735326867,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,165.80985804558063,176.742669756756,1271.1390868680603,1677.281389233837,70262.11008674347,0,0.0
21.0,7.0,0.14600314100302353,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,165.5514528436621,176.74435172286832,1327.861165602537,1677.5290086086845,72927.13292280934,0,0.0
21.0,7.0,0.13249340551990668,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,146.06054914603342,176.75280991917933,1753.835465607603,1696.9651099162563,93754.51918363942,0,0.0
21.0,7.0,0.038153766762411986,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,1261.987713534924,16335.143717103281,5304.825749982177,735342.1834173265,0,0.0
21.0,7.0,0.0356665529945296,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,81.0,1262.9411959453064,17649.729834725535,5321.9416391902,799443.6600585,0,0.0
21.0,7.0,0.02650409952703546,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,40.0,1795.8775190421075,23191.619983464865,7073.190847582407,1134866.5800331014,0,0.0
21.0,7.0,0.03086750840298551,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,39.0,1795.8775190421088,18926.75399105916,7074.190847582407,951319.1638892489,0,0.0
21.0,8.0,0.18969832190550673,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,166.0,22.0,122.6989166327078,176.4158811893491,6885.242379722593,0,0.0
21.0,8.0,0.1798811340711175,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,161.0,26.0,136.41601287678748,177.75819704374481,7638.110272727937,0,0.0
21.0,8.0,0.14488557115280515,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,152.0,29.0,210.47409666954044,177.902102785512,11207.907741130215,0,0.0
21.0,8.0,0.17224827581624577,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,163.0,21.0,154.44689012915143,179.56948658058923,8323.958708693444,0,0.0
21.0,8.0,0.1654366873076262,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,166.0,17.0,166.24071320500366,176.65649105852074,9000.491236628202,0,0.0
21.0,8.0,0.12717248738204948,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,143.0,32.0,258.7228787137709,179.83479893810434,13737.910449265199,0,0.0
21.0,8.0,0.006873286860282214,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,299.0587700037595,3736.662067534662,1261.9383095314488,167884.40385124017,0,0.0
21.0,8.0,0.005606258821747369,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,73.0,323.0721529705166,4309.979784418089,1270.9411959453064,194753.39258411378,0,0.0
21.0,8.0,0.003123762352656665,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,29.0,424.5145205673705,5376.432169518852,1806.8775190421075,262814.3323694285,0,0.0
21.0,8.0,0.005074214329962797,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,38.0,346.4476350569549,3689.478464271765,1796.8775190421088,185574.12667453598,0,0.0
21.0,9.0,0.2443514679440295,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,166.0,1.0,16.0,22.0,867.2977555116267,0,0.0
21.0,9.0,0.2368124140374949,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,161.0,2.0,11.0,26.0,855.2393954136343,0,0.0
21.0,9.0,0.06479009540211822,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,152.0,2.0,38.0,29.0,1666.501496536881,0,0.0
21.0,9.0,0.19860674206270768,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,163.0,1.0,19.0,21.0,930.9170740731655,0,0.0
21.0,9.0,0.21031991686636461,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,166.0,5.0,16.0,17.0,874.6332677141297,0,0.0
21.0,9.0,0.04510444385983475,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,143.0,3.0,35.0,32.0,1910.7833828107719,0,0.0
21.0,9.0,6.129290648624348e-06,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,68.0,860.2880056930561,299.0,38634.69965031276,0,0.0
21.0,9.0,3.1272123937951237e-06,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,67.0,78.0,1050.1144227573557,329.0721529705166,47403.84519243766,0,0.0
21.0,9.0,9.356912246976346e-07,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,29.0,98.0,1264.6271181760899,424.5145205673705,61845.3542717071,0,0.0
21.0,9.0,4.7276331831835716e-06,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,34.0,69.0,751.0805532454991,350.4476350569549,37896.93725694024,0,0.0
21.0,10.0,0.2944600189264685,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,166.0,1.0,2.0,1.0,134.05706405680556,0,0.0
21.0,10.0,0.0512829807479246,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,161.0,0.0,1.0,2.0,16.0,0,0.0
21.0,10.0,0.09462901531572603,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,152.0,1.0,2.0,2.0,187.23444325342692,0,0.0
21.0,10.0,0.23602815046597564,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,163.0,0.0,1.0,1.0,131.03038718533847,0,0.0
21.0,10.0,0.2457731584696731,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,166.0,0.0,4.0,5.0,127.48391763700823,0,0.0
21.0,10.0,0.07778348142547388,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,143.0,0.0,4.0,3.0,258.76110144414105,0,0.0
21.0,10.0,1.7905290801410623e-05,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,16.0,198.40395302203,68.0,8960.934372045689,0,0.0
21.0,10.0,8.641308783425349e-06,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,66.0,17.0,259.6832708812456,79.0,11670.008963717157,0,0.0
21.0,10.0,2.4395511751976263e-06,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,31.0,19.0,302.33186501346324,96.0,14634.862889403139,0,0.0
21.0,10.0,1.4208497998226287e-05,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,35.0,16.0,149.70072110719687,68.0,7581.08133206663,0,0.0
21.0,11.0,0.08519942512114967,3.695343038838191,4.20240656929464,1.504467546340365,0.007367839059075738,4.0,3.8736777946387564,389.33885281312376,10.0,166.0,0.0,0.0,1.0,0.0,0,0.0
21.0,11.0,0.03869529682800028,3.684216000279597,4.3448443021420315,1.859186937630148,0.00777897240436806,4.0,3.7677277444087918,388.66218805424893,10.0,161.0,0.0,0.0,0.0,3.0,0,0.0
21.0,11.0,0.2694995525535921,3.889740851773785,5.097722955346043,2.9733147290645423,0.010998157384742883,4.0,3.406868262788996,386.67842371109293,10.0,152.0,0.0,1.0,1.0,36.0,0,0.0
21.0,11.0,0.06829267621941912,3.7887095790374152,4.435166577111009,1.7784393216535883,0.009701082199997537,4.0,3.6807106597421604,385.02209244540313,10.0,163.0,0.0,0.0,0.0,0.0,0,0.0
21.0,11.0,0.5157218846159448,3.862209117571139,4.604000356151942,1.8978284082209602,0.01053296693688247,4.0,3.6177332732364347,384.68593947960204,10.0,166.0,0.0,0.0,0.0,16.0,0,0.0
21.0,11.0,0.02250596846910784,4.002630018428163,5.58518497404471,3.7009488979749654,0.012118850481857546,4.0,3.2291578774654464,388.0383245777396,10.0,143.0,0.0,0.0,0.0,1.0,0,0.0
21.0,11.0,3.56623621805518e-05,4.929932471630904,7.201853419387382,4.688679965442321,0.02731512388074303,4.0,2.278229193169434,366.3864901234598,10.0,100.0,3.0,55.0,16.0,2186.3870914006584,0,0.0
21.0,11.0,1.4559773387992781e-05,4.854926130031144,7.5974850310552196,5.773025598498268,0.0257190806170552,4.0,2.168390505995601,372.4029471025103,10.0,66.0,2.0,68.0,17.0,3043.95215034714,0,0.0
21.0,11.0,3.7942415318180225e-06,4.253580543185854,8.283464228031093,8.955687969587338,0.013674703452263806,4.0,2.2457836794392096,400.0,10.0,31.0,7.0,74.0,19.0,3520.3319573903245,0,0.0
21.0,11.0,3.117981568587164e-05,4.193974973335744,7.565959718249886,7.519906767549548,0.012907893800858142,4.0,2.5429969853410257,400.0,10.0,35.0,4.70072110719687,35.0,16.0,1766.2361069672606,0,0.0
21.0,12.0,0.1,3.8579463429383436,4.567700857918211,1.8269549960833316,0.010535955055659161,4.0,3.627782505369821,384.3809768513691,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.8867413067150904,4.716436913998812,2.0748418233073918,0.010881796201715112,4.0,3.5677896889854437,384.6885399961903,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.8095118200703637,4.416797247404619,1.6289833680730037,0.009605477395259058,4.0,3.716900920028577,385.5592185693346,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
