pi
357.7525649960869
343.8478843787403
406.7493220043736
367.4082049772069
313.332446832558
362.5380181061334
347.4768747242311
362.1947673267302
359.9334696239304
345.84228343491606
360.5005716512492
364.1298721131522
379.1870172712424
381.6092227316282
376.3108150459305
378.9082245046873
364.4327223871617
406.8316298450883
358.6106138219944
340.9970214705416
365.8696450765644
394.1472359824616
418.7009727100201
383.4780507307318
397.26808658179306
338.97562973965614
358.5359851390681
364.875641289611
386.05331989188267
377.25169902127845
360.95798057855615
360.4737377232245
336.26447770993104
394.0349508561075
322.2445752378989
342.4539300147939
372.8760685813501
332.4719028176471
359.8800328247338
368.456710338647
368.6193230397699
350.3223118101325
344.48495264099387
336.8374631675416
365.9783616053608
410.4341183367375
425.9640529728427
349.5504474818856
369.1360653536463
401.6609002829653
406.4398021057961
425.5373476816366
384.0386636096013
416.4533417947469
421.7225246039652
366.7123881041582
395.79894351532056
410.723453321433
395.0023851491089
441.3857458615288
404.5950661048466
377.7416412812893
383.5570164987292
386.1843440118376
429.6851801755231
331.4333035607244
385.8453698652277
378.6793712177424
375.2138503314978
417.2992849575064
336.4676929580503
407.4248557955961
390.3257918265907
401.87381196555367
430.6716624052867
396.12147947291993
363.2337478138716
384.5693274162695
381.1463062300771
342.36380526756875
401.9411757083688
415.80115053999873
416.3191597923507
379.0030803272918
441.36322248606535
448.5197983423808
452.9060355414966
504.99042890284136
447.7299885166934
491.1378098847853
440.3065943956999
437.2978937654023
473.0527429907435
406.82502346128535
453.74389641342486
409.02371760221394
466.43758257798027
428.3822374312391
477.6574693271174
424.8019900182402
472.9723775009523
481.9452178895106
460.0037902864579
456.4097862248533
457.8750447165578
447.4871572119957
468.0497378036823
501.6032994674654
441.6323792201154
509.248728450833
444.633122242586
473.4505975012928
462.8763744049359
411.6513954523783
460.4429479659384
433.7487912653351
462.8301938381841
463.2364136976254
436.2973216747333
470.2106075519396
472.2584936568212
471.68083516117656
511.3298003418759
531.4511394415317
490.9309796700404
529.2392047050664
515.4082266889518
511.2686168558676
512.2602257045758
524.6342052375397
500.5112133772578
481.2631434744754
504.38198196142304
472.8782251531959
522.473891160903
479.7650582567807
510.2261388132564
472.78775951908045
515.3186007051132
489.5046202233207
507.7393305253628
544.0755707191945
498.4733151247537
539.719566485827
469.457282045477
515.4831355153838
487.58783500928695
460.7803432905031
482.9976952712858
447.9541802498423
503.2367455371542
517.8224668615753
491.1240167537758
424.5675200528855
435.4388727814296
453.193223555601
436.5995430325588
444.08543446405565
406.7671876363081
410.0724676276772
430.2380831024483
420.9113725481397
404.47459495796136
456.7061222001184
402.737140658463
478.3950220679421
424.1642272468608
451.8144961962896
419.3759097433357
449.92970236621113
401.1484031809973
400.7440768325734
434.34075511785767
416.5106651792401
453.1297376998654
428.7320067225352
417.1964570615015
418.15008508981873
396.6853869479332
415.10280204636
433.7844997843383
419.0645473072045
411.95844421527977
458.55074479550734
395.45988437972017
259.2425400919676
343.2700671657318
309.41379028547817
279.6376528160081
327.09920190206844
302.75834463975707
316.3343558716105
285.1652125959632
320.2484340036316
274.75657412567864
298.0216255561684
258.83223733929015
275.9304029716734
261.38914710553496
266.10564750229344
279.8448551752655
293.7250457293142
250.39784229533876
282.74027031389284
263.1968746096407
272.0952038829748
297.53648872529465
306.986097965384
258.7180687520147
317.4404161986715
270.5778138905192
324.13600643060585
279.8776944469213
309.40872059531614
271.67517140184214
278.5873316585509
543.8052560036355
558.3135103308991
505.3042779464106
535.8405737150009
538.4238212111868
558.131132010582
516.0802462739662
548.8162934659746
574.0334036458457
559.2972232221698
529.1786237130169
557.0381773254607
524.8998332204714
547.5715723515021
529.3561227685896
547.0508074572315
557.8992919255784
527.655715208962
583.5038480172631
556.9754488463798
511.2077193740871
561.0741654820113
512.6850595356887
531.0799454521556
543.7668790485425
518.6596379817665
553.5993089867967
547.7063195685524
586.3464948788943
547.2750011865235
640.5879386977045
580.5402830330684
593.9729875508025
594.8975614530325
626.2983772056599
592.4590129436042
595.4623989617007
645.4673969356893
584.8903837973982
634.8752354472023
631.9510937139895
628.0115226632955
597.3920483283399
595.723293718527
620.5650120640892
622.2483720666729
604.486964955486
626.38526057955
598.2643767330189
596.2595242736397
664.2822459359812
619.0121111809993
617.6491038825815
595.2026377075774
614.2640560066949
633.7278166166566
629.922925706634
626.8900482348524
641.7263632122347
505.64652045447417
454.4180133230248
471.3624441737161
422.8782952600809
424.6050159074513
454.6642290861634
429.8826509270282
422.1488149387548
437.00200318033336
435.5151601762446
468.4153968200788
475.9606310773445
464.8302590336421
402.1869537491304
455.25872053149953
432.9759635795115
471.5263145932246
435.7071564591935
410.90164065469287
467.225043387573
446.3754954588672
421.19304037139193
431.35309913628623
417.1150744414671
425.9139727939548
397.4087460248185
457.0053726949391
382.0775535056755
624.8968036299071
623.7641890219498
658.408197780544
587.9770895282649
639.4828293198092
623.1769743095309
635.4193072318152
626.788418445077
654.1832758041
657.4131122343381
608.5198815152584
605.0061558647242
640.5235786942108
627.4826225497263
651.3228873993937
623.5346928198217
650.1249116621412
654.5182294163135
643.2174310303085
650.4945588863434
621.8570021721839
644.2906439751406
588.3073410782029
609.9775040113964
600.4332273810256
660.8448010336313
644.5282025252579
403.8011068537752
419.0640734275258
396.3619056598999
412.8929492563805
399.0177550431008
407.3021914060751
386.150652259572
373.56707983086153
403.6131619393452
398.876967193836
429.2932247986311
400.6370434387326
424.5763146661394
430.355751471994
421.89653772373833
409.2575131603468
443.02909972810215
403.4626526716622
447.8950983206279
418.4779239634206
399.2762758305116
437.358282800359
429.5458852395708
389.8028229168576
438.9453954245532
412.2427280481887
420.9963592125519
535.2842618852928
495.0304600196877
546.7654182414863
540.0262246588414
535.9161838116855
503.58269961182873
536.9881407467007
538.8584541979345
552.7266508645952
552.1183684585762
540.300464513693
527.2933739840282
541.7946060338445
557.571166995658
