beta
13.861559273193585
14.363885150307386
16.52864521085584
15.385039724793508
14.147798161152744
15.37040968291645
15.302576750091408
13.48106718763774
15.458843115249262
14.35592552316483
13.852760545556178
15.192321103454724
14.336292100592416
15.013536311090464
14.05881570825298
14.153680660173498
15.977028946114652
15.809153605058112
15.740856843198875
14.110704739169956
13.56006458759817
15.646151313088888
14.23109762826586
14.262745920159364
13.28382624945318
14.778330495957825
14.362930900372698
15.706925625152753
15.744783872928776
15.021055755298075
13.65783120585164
13.116613944691183
16.1747994465706
15.172374184956436
13.37601847214785
14.535359692301704
16.139941269775285
14.743351216980155
13.881580090657067
16.928381882412623
13.93218828571212
12.429357202794142
14.324662896474717
14.738353198650753
15.01133536915207
15.548743129921675
16.305321229796434
16.710460268914748
15.0976051415902
15.477438298414707
16.40904683676043
16.36398711377448
16.94891025612383
16.52124397936864
16.906004147717393
15.256191402397516
15.966348778748412
14.065332471567125
16.042279080298137
16.781678710254734
16.863459710832505
17.150243054913723
15.51553719823778
15.565005903076996
16.364695785342253
16.034925038900585
15.279738252247292
15.563559366392436
16.454545314770012
15.531138647399288
16.645564773037346
14.835583003114325
15.351436484947406
15.50210848125644
14.532104877903045
15.928288139766764
17.90499972082326
15.730087780003403
14.746688941194147
17.174273673702725
16.20256027993269
16.251255206950077
14.685927668201243
15.831083256965991
14.993343405178756
8.470978742956161
5.617694434965425
3.7142495302395417
4.586414656279488
6.80999624542643
5.099568074768489
6.596771975615053
5.634994021847087
6.0935318180650775
5.582883865239385
6.638306667625901
6.650624141296799
5.224379596235466
6.644778403707528
4.918489052026198
5.701419680465418
5.14701043755608
5.285441536374696
6.453083020397295
5.114154473204341
5.075042769681694
5.812724591916192
5.8187655150445865
5.896045931274434
7.37134863163908
4.865593500483232
7.350559777685742
8.456267522461879
5.263440770926617
5.09254770755623
6.805036456998665
5.872072045684529
5.511374397256873
7.014824267781018
5.75585197854557
23.608929245044703
24.60422988975157
22.33389329842569
24.00044096576445
21.945328394531156
21.432327700010102
23.082873352379053
21.219791201924227
22.990651695636885
23.717301397590983
23.708924642348528
19.860080389076582
20.92098158538575
21.812737430520997
21.88349906460388
21.409310409133077
23.650600475618536
21.51071753993366
21.226017963221796
22.75313948037741
22.274011708912774
22.30750787981196
22.893304829744515
20.907755686100487
21.474285377215654
23.30546690874383
21.656060587160795
23.687594696839703
22.38400112589793
23.023891530953584
21.96790872066939
22.72188582609511
23.34085350339658
15.599279046644693
16.403057341495757
17.112766456100907
15.653950477581024
16.723028467052917
16.521995572377193
16.792282990282793
17.04044573149121
15.84721269801781
17.669230793253824
17.117491893510003
15.73352201876149
15.6044528595188
17.121671297572668
15.260742851680147
16.716422680819186
15.62904368956885
15.87902976124721
15.551359753006649
16.981996926502198
15.24121909892988
15.831791155163778
17.002524450695994
15.413220396151768
17.190783168895166
16.610545349873426
15.707524993517062
14.93141637889369
17.309524709512406
16.2917480964695
16.158424623832577
15.28663792838615
14.961128403021176
13.42961761714758
14.782774324596607
15.224691086447342
15.120845960112035
14.477780989408098
13.330339883997189
14.605959440531596
13.311706401454249
13.004045539930985
14.865728952663794
12.965660402374883
15.111029518410504
11.97993309584392
13.678562578310904
13.467257481185753
14.805293201434347
14.577882857377029
14.946350129438445
15.327757987275469
13.106969979254414
14.098396734220334
14.84258201044525
13.396757428881935
14.23919276850648
13.904162530592988
14.650302522756755
14.417966504343283
14.1823212572661
14.674611671517363
15.185523503708298
14.21951729120862
12.633128537179555
13.893265759037067
12.297028623792382
13.129789268914475
13.87373510484522
14.933404263932406
12.909046595450905
13.339089599543795
12.753267959881589
12.529863525494484
13.628594912695744
12.108887160412795
12.334632613768688
13.44329780699974
13.043685523904433
11.380232135484349
