delta
3.152932123920388
3.297873001029091
3.266185840674416
3.3232620603688687
3.1828723564889327
3.206008990691152
3.198953721226608
3.2039859881135664
3.2460545360899
3.2982121990116138
3.0037049055986635
3.2383486957446306
3.0282925855757026
3.388557593813695
3.1726470651691487
3.178317794240776
3.0994593299264164
3.204223209005807
3.2364410161552675
3.30860462275568
3.3720763828453397
3.349501654729369
3.102707887935474
3.1117233804627773
3.146126694786476
3.355618268361356
3.3325251519926278
3.2836928263622083
3.039735442031405
3.2105619314107123
3.364204980619803
3.104260472621792
3.299006129497484
3.261064574990656
3.1911299367450283
3.0760251288522515
3.2867502804139845
3.096827345084228
3.2959867810661763
3.045744407700408
2.97063170507265
3.306498270221716
3.0746212627646816
2.988249630477959
3.3139136324872704
3.299322562960008
3.480926637558736
3.2344991088883805
3.348786826098112
3.3231908900010376
3.4589224891136414
3.348071402763133
3.3044441775559625
3.331045774053857
3.371007820097553
3.336561162461817
3.299484387249597
3.409298418673865
3.354309593474929
3.4612433865719527
3.538536509169125
3.457999913627987
3.4356316391786037
3.5004902304812324
3.207941815417859
3.328843932472556
3.4281608198542406
3.495273608367811
3.3684857172244
3.570156399472978
3.313071552635864
3.4701051574691246
3.568162937128582
3.5588978420657766
3.441109721697401
3.579968751951472
3.549769908131168
3.2449803910258623
3.2247752217860435
3.144239332258911
3.5573955887532125
3.400810198378604
3.5728774487956896
3.4259159954023075
3.380880186293752
3.7115724443212814
4.032369381432881
3.957655641002465
3.912171526075236
3.903325314202484
3.900240981603238
3.859166282189208
3.701921505206095
3.706809025735572
3.822755322847681
3.599134687228326
3.822489034593266
3.7214178472606902
3.7719241824052783
3.701608398304427
3.8982929695268194
3.6369398645574127
3.7591281056308
4.049565595011349
3.725200486482795
3.787076724028397
3.76867198552044
3.934815440255864
4.05268654177248
3.7554513676772014
3.796305140884312
3.78436655238383
3.645647472363897
3.5649521789658114
3.840589898307974
3.882739091409261
3.913506521358685
3.9109043334158144
3.5420667194082944
3.873137133475393
3.60089485519165
3.6071910542468175
3.618776601308042
3.735305228784617
3.4687987487145624
3.507825538892295
3.449932195590531
3.4254916835131333
3.800371828280599
3.7679615628888095
3.79319322864312
3.637556348815836
3.5830777307038173
3.744421686346025
3.4484439381377023
3.472850171078352
3.50531389650622
3.658788556711629
3.3557307820338247
3.748398439605968
3.725080978813982
3.552310045158893
3.51771964587886
3.520179887325422
3.427983959180884
3.666194594512702
3.604159496073596
3.526667611622419
3.7065183012753393
3.492119598786402
3.718980956110685
3.7925299295550343
3.5038387655886027
3.9936725193262896
4.057307203335487
4.081393490383795
