lnV0,beta,delta,pi,phi,rho,method
4.64383273176461,17.80678691751044,4.012953313379845,365.2849102638052,5.18440839896293,0.0586398023253299,map
3.460954424694024,14.32261836397836,4.1319241551414025,441.7715577510487,8.533910994846952,0.05299177807879106,mean
