pi
397.8578942448372
415.7316258112608
407.5822229113435
395.7150822059981
406.931538561254
385.7563350655615
398.0746154379343
426.6791148937512
424.4706617997461
439.6681363376314
414.6703947148175
428.2334160587772
415.4032934840897
417.3215696920026
461.385078788015
428.57169294234814
442.7636826539861
437.5407554099649
437.3976298567293
442.4368591680392
451.8201067115129
398.7900339681208
381.46614298196914
405.15819318435257
385.0600768675548
381.2381816420045
387.86290285033584
403.3196441819837
403.3497319006797
409.8920780223286
401.0987809063111
406.32380189601616
417.5643896724864
406.1980003570585
408.36106885774274
459.1573042338368
472.9797505600115
458.779442323366
447.26414304453465
446.5894376145944
453.8686575920848
450.3341538358342
381.016900644961
384.48340728593433
384.2767848226408
394.8130040734886
392.7575062447124
396.158006786913
369.16421063517663
376.3150695260447
375.038659639382
390.8974648418803
398.3698093901997
379.5980712103577
390.42301382670064
381.3590731009931
455.8557720304518
460.98734158398935
446.46676398269454
448.1891725291178
438.6942634697368
441.4906585199072
457.3796888216328
439.87036540725984
435.3590183192764
469.1257024420251
451.99722010753504
428.5006318036189
461.9303497334819
460.1289473170902
411.74086150060737
396.9276393750992
410.79819355838623
417.2370520758706
421.2875641372796
399.3952445390263
404.99871252381234
476.02893834779474
473.9348040060073
489.8569584443732
481.9203969401436
480.0011157793522
494.307076789716
472.1468904695593
372.537410237143
383.5758103209743
402.916358981622
380.0690708667104
399.5734618806553
396.24368700129867
379.0051830410685
452.2833309402589
456.256890781764
476.344410501525
473.735258283466
461.9817691168063
464.09258817994674
475.61410424637086
468.0801484625399
489.4786615659591
473.6928702178093
460.968294566028
483.19178431689926
475.2813565518193
473.5533388963376
485.38765101247577
492.1642258909191
493.616029619805
480.6694224688476
484.2053635940197
482.4109497921094
507.3640714325717
492.2941783823673
492.7057011157105
499.3440712004232
497.2402530573212
485.5646868267204
500.602989247581
492.5987085280104
477.0102135578029
487.6091087681911
488.0793343785389
495.148873115256
472.1275035437259
475.86061147116845
390.0388923813386
374.18850426804414
392.8986383155603
390.2160780839518
391.3930651952261
380.47094513911065
396.2718388457743
440.23141082729154
442.3687946704494
449.9040818726284
432.69300934932215
435.3665542887493
442.6460500915141
452.7747184647824
492.1452174011564
477.0864319972486
488.3426778518456
475.9704983638272
482.5358950316089
475.2690783848816
487.7460927140767
422.4717970482629
431.53999969788464
428.9403681390848
434.4578222838579
426.0606071569625
435.6604225244079
437.4133037924856
437.3469630580239
443.7294964937069
440.16202251176327
450.4060280510832
443.7555331036781
431.758531212686
484.304493709808
489.7216850349524
495.4041737459783
479.82633468949626
489.159729806458
474.7582807093896
487.248816375098
468.1231035144774
469.9514862955282
462.4704507364874
479.1329510459893
469.5913714539553
480.37131877117656
467.1649248882894
482.6548244155655
483.4006294765548
481.3461684881181
491.86547494490566
488.441988751416
488.41627275129554
468.9233256402202
469.4268634710173
465.2937064634987
483.11283289817374
462.5877504913672
472.8663302650004
467.6779216473782
356.1042098766723
350.0
366.3974634942219
360.03039630219814
374.6756251317605
374.9138779628244
364.1191250085732
423.9278310475453
428.2415646240461
418.5413349443676
422.3345570936689
418.10314628625326
427.501210667628
416.4313162218148
499.5818857345257
485.1441943986536
481.5842454261128
497.00698965985816
496.44915554516206
502.6884651009734
512.407334289031
501.4551672575037
496.3738939392617
504.17188572521866
501.9038248221079
491.9121494216725
515.2296747729745
422.2794144671602
429.8815607742377
421.49699839962153
430.1405636833178
431.7753264775574
427.8085333001578
422.2719304367956
482.9246713058887
479.1852592481604
478.6553299573424
481.4991158561028
491.7323301834412
492.49408670064525
486.5218961115184
350.0
354.3076166688596
351.6482473014978
355.6007171946407
350.0
350.0
452.1882028038251
441.8297025010109
452.08535440531296
440.7653916325502
449.64778405670296
445.9428936342558
428.5883823000104
423.5607487791794
425.00576612350216
417.9696346404768
434.70952262719794
431.8505847501403
412.798397630528
433.8885845174411
458.9717867637332
474.4780741022885
460.8728656243239
473.2136535761964
469.3390869029245
471.8499221083398
467.3728078300211
445.4187422071863
473.0996739360476
476.9214374225639
483.9238079337948
475.7836498880844
488.62755038772224
362.4433603742274
351.2855045429095
372.412049069342
372.974861554566
361.6782111682024
362.93500706524816
362.6309075215115
476.3312202988884
484.0257299134285
460.1261802638391
467.0948569202271
493.0577878447992
480.7532504221433
456.3331922525508
466.2105202817463
472.1280302463077
475.1284587519244
462.6073549038768
465.2069661582549
468.958474638371
474.4075603876389
459.0577740898643
463.7461189270453
475.0531466679957
477.88415387082495
481.9923508141298
473.0613366487456
486.2705637874621
480.9792456422317
464.41872207209775
479.9187786274188
477.1353645798864
474.9388178780605
466.1242169690309
469.16904232726296
492.43984616173
473.5700126661649
465.059847161656
476.0673073621368
465.7251710945268
442.4626332923681
440.6021553711079
444.8395675079327
422.64641654654497
439.4784276173059
439.1066929413585
452.51734944246
472.42341930804537
461.8918046051326
456.7145064307506
453.9006987647315
457.8124759533934
468.9704955276809
471.6973466669646
501.84501395373286
484.0429775518347
483.478981029714
488.0298532516911
477.4234477575196
478.8501045659324
490.0275974887175
513.2168040977253
489.64150414933033
480.1578166132703
492.62026314291097
517.2975197346265
353.7002193909616
359.7037206975389
368.2988423106975
369.1498485188428
362.4396124597475
368.0060814974357
350.0
471.7735449762242
432.09168994791935
447.1973939845123
445.5697769139662
435.2126170256644
454.1377142992948
424.0622274959967
506.36565911078367
493.2193377719321
488.9974207782313
483.104368763499
496.1426393217039
491.3233081535075
474.9186308430373
490.3587358974317
466.6349141635563
481.0448990153675
494.9736717741516
486.5193464988814
482.48293647382576
494.2414232472305
506.6724470556471
512.3241296193747
496.0289583112149
489.2787221390123
484.4758331157652
514.7792556850551
463.8751562070841
442.98578239496936
462.4538592875869
474.5716120961658
462.0415396264143
459.6330689374793
490.089096701093
468.1071330090238
479.35267717993065
476.60126091585465
472.507705294246
490.2100150846662
486.3209994800684
458.33263621103504
482.9274007217928
481.63504577369423
475.4705037669618
470.5935040717105
468.8174268100853
513.2687199685001
501.9974254772411
498.2006164068051
509.8334968486736
500.98478556657005
498.6054335945513
504.4844155797553
371.6253672947571
355.3791916978996
363.49175401598
357.8271087577121
350.0
374.0136006981418
440.8532470855592
445.39949055270034
441.448019876707
435.8082307423441
434.9397342328684
443.25310193734384
427.6821762761583
415.880454692713
433.7530101961746
445.0138613096842
422.4720445503698
419.56994574378746
419.4242188160116
493.0287150829597
507.1166743380463
497.8326187437706
522.0773926063935
510.2190895971469
505.7879057016647
491.23464148106416
494.6936727676031
484.9955893953209
499.8321986381717
486.206498941458
490.38360225074433
467.05875465765087
377.97005674048944
379.0259024643045
373.4528378039119
385.4147710176248
371.6114533572509
377.3131515813996
381.9183083262112
382.0523046804023
364.6603350438703
379.801630210454
366.7762681298117
359.1278035290051
387.7202227295084
456.6731111533204
458.0593075880369
460.5629081650837
462.0549757267568
475.0060195899127
464.8228164675216
470.107302272537
467.2122038564736
462.20501114446006
463.149277448961
476.3376810649817
470.17649727801455
472.6411852768493
466.7127625939121
457.0494344096441
468.6165497312722
472.6640851953292
470.15744840257616
485.56798671410417
472.94021578209305
461.2695423558984
463.8692139087967
472.5992697126557
464.46975406473695
484.6195183387487
471.93560109612
418.1422812344343
427.85273683015896
415.5950042719464
402.8509395593427
401.8391235018352
424.73320112978894
424.50027735652407
480.25017065569705
497.6901121667599
494.47196204192176
489.7225436727507
488.2790303414561
501.2951640160138
350.0
353.5425101050863
350.0
350.0
361.55818801630426
351.72513031119547
485.5217521958367
471.5418762170205
464.5572223157112
479.32860453386087
470.78212806421993
474.6184765264164
479.0825973099151
486.2656322833772
465.2215044116849
493.2332218563527
489.3192488434028
465.376347252575
487.3622448989666
454.2539818568876
473.9968603865554
466.2846636990827
464.1585811269423
436.1590480200224
463.2623655233367
461.5266493315081
422.09818066306326
405.1479097774455
403.55676587918487
409.66859487482
408.49195112832825
406.4805511377018
461.1571131247347
453.9582993081918
456.8043559719756
465.3245440038362
459.9694422119206
475.2713511284647
465.3904657089992
403.2160921397165
385.4474901263919
377.295634085063
394.2084675036671
375.3733158007932
389.9055703424657
422.4090038950874
417.3339610226549
415.71626382962097
411.88121827882543
411.668644569905
410.60824121950856
454.5607708857203
458.1395937448817
469.5022930243835
463.9633280783661
458.5655947533013
460.8632614496132
464.5341220377249
378.26326939209554
381.41685790574985
360.23879402016127
376.3166298242624
381.50101634301615
371.2269370567975
496.6165559671135
483.0962606854072
479.7508725229468
488.8236111799872
487.1854995642738
479.7537691106036
502.5360778215041
420.8214322836498
440.3336400441696
429.9712523712213
431.6625964721979
437.8253195579136
432.8635679807286
488.5910068091487
471.5812815449693
468.0048529484232
476.3629886448984
477.8585806189906
457.7765863869205
420.1656846900628
418.389584839956
420.9981668165917
424.2543160590123
422.9511611874028
416.04255430534647
396.6966702584479
472.97924031828336
477.54496424238766
485.6084792921936
479.2989420274235
478.3578810039207
482.7363343382673
425.1951618494984
428.4318899891077
425.84064010799295
422.9943814024296
428.46451901707326
430.1941857500464
485.1287230048622
467.6504990168398
492.38716906969273
478.2578970267774
494.9686093742362
497.1207854978917
474.33199635850553
475.73385337420666
520.5316223894637
504.5321708510844
503.8348535293141
498.7655457008112
505.7751562070152
416.79268704060325
418.1047925185221
408.2104225718224
419.2685006442034
425.0163783022082
414.6265613019579
417.9540094507872
425.6696748283534
423.50865382262657
408.34548620345646
413.02041362995664
415.8038165602604
406.3207604717906
483.3273112384094
480.8085908564794
483.6313943331335
471.8519191402879
472.7003360592609
471.4635635210586
428.42794523023895
440.05371932169794
444.2199652109912
428.6863129195195
425.29575297153326
410.16815176594633
465.9172660642069
461.29264688756246
474.6827526022808
460.5240247267522
461.98166080180494
472.2039406630761
477.1612886166015
456.4281886236552
479.2913395513615
465.49207282494206
470.8874098570296
457.98475144181424
460.7617603005886
412.44053211201424
411.3029138728005
409.0064738492128
418.5717147690567
423.7901736941406
413.7645805475237
481.2827059476923
467.3519253646448
495.0273050899648
462.19048831294
464.5216330714921
459.4731964906874
446.2451592627663
439.5387411218918
445.65073098678295
461.3571926307839
465.25956289260944
453.55311435274587
451.4822096219904
508.9673692165475
492.3966033426905
491.66805006533934
495.10238658017056
495.0083235666653
496.1249899419116
361.4217037998564
354.8492700759939
356.0574561939677
350.9421838351464
350.0
354.0694303051469
428.5728008219595
456.1432664017099
450.8952953741749
442.26004461311976
440.944571360006
428.0817512072722
451.89749305200496
445.0439171952037
449.3247506000766
471.5899600852366
447.6626304195319
472.5712131052354
470.4787389470844
499.2285410660886
480.37650040160463
480.0423973048873
496.4473610090877
479.50023400666095
486.3764179748055
434.7368076275851
434.289994684664
445.2893559401796
432.9419321612858
442.2412009407242
436.562795902308
483.6829834729344
502.07216446079633
493.5106538490342
504.4262051269961
490.01059964437206
491.5701873091739
372.4356100608943
373.9274001649263
385.0648956879178
376.61791769713926
387.1983939789355
365.819168254773
503.4917899934978
487.1842091149686
491.46011532691807
494.83433155607554
495.7448369366454
479.3729644044565
494.804881359973
491.6324544709393
488.79158100285815
504.46681979559526
504.0905032124114
485.9490871661669
510.19665598608526
404.7931231283114
406.5533725545586
398.6489265370542
397.6014752185179
405.2032019039252
400.3691444083499
505.7389363904175
503.3094496215017
473.9116894785986
506.84817152630507
505.25486324006994
501.6055268979998
388.6037406849504
386.1563390347928
402.3211656056306
382.2922915989328
369.5152035467268
397.05239742936624
471.7520431077908
470.4402063864872
458.4667674946877
480.5318249207216
476.1435592751184
467.1049764714954
359.4728626651326
363.7193544834721
371.9681872541335
369.451342805311
359.00859381357026
355.40704870787545
361.33797319320735
443.57476608948286
441.738779889688
445.664183424403
442.2081560822692
458.21184992458353
437.0281156348611
476.48774303509146
493.3392763955516
476.79081015720334
482.044889454192
486.7270465847092
497.08571221138726
363.2780173283821
367.6180562343813
359.054348573415
350.95526126902234
375.3506736834355
355.60040111017275
363.4810064175215
362.6828233397463
350.0
359.21741880376
357.4071277818681
366.4130452154649
429.8865972113
433.3330484717809
438.5924190023727
449.79982563752174
416.1484524368457
410.8689394117661
478.6371210761656
481.1174038055379
473.2525377124993
473.477521002977
476.389340930486
465.9362829461956
418.1191560280711
435.5824567569972
424.9434817875009
403.4386299577827
416.1883982814514
411.0018810668134
452.8638134696347
443.0423895838842
452.5975679578234
447.6435479273313
451.7128680272589
461.2551277922264
469.9586501539603
481.353033879598
488.4474643930252
471.5615413747152
477.4665023846274
476.31616560692936
488.4401001753065
489.69350712004655
474.7449558445508
493.8171774628489
491.4852383250585
476.0815026468618
480.870412386098
453.4095376166627
455.8449305491493
446.9442454692909
464.5857363749352
466.4299835446267
459.96209365053846
479.6920746580792
486.32625471991264
464.29045453839
490.882853938926
465.3908436517054
462.12692803740833
490.2027789142835
491.7105592918418
474.9351984320766
494.24762466160905
489.7346311375109
468.24418641093314
440.4171951234684
431.04078865965744
403.4308581607431
415.4842194309528
409.3000309414657
400.5220500921287
376.7421127064671
382.2448164475201
383.68572109384377
390.02724279064006
367.9667764076298
379.7825997378376
462.74688667258175
466.7248571959795
454.2806384567645
451.3168614135288
462.98822817000143
475.0463271810497
462.5029132930396
451.5648435510086
443.84488767312007
445.1341425284719
441.5234180839773
446.2615715545145
487.3878791916318
492.9776098766287
496.1446245863038
490.66785365096337
484.63588796380014
485.4090702033178
417.79361676676257
407.58664439520254
406.6571447416246
426.9797500512332
428.2128342819847
407.2484049311094
453.62853020458806
457.17698031824943
468.2472206937162
463.5938378838048
456.1919029662634
460.2924173834657
441.7297019323773
470.6872741331698
460.0084404774532
454.9605317807767
469.6968786259968
470.65661714992
419.9187738332856
424.24571553533247
422.5452937601967
419.4311569863556
424.01189069459326
431.5501644718072
424.892880405654
417.8390965903335
416.5509399862887
406.7495876211713
426.1538311715825
426.55795635017904
421.1317544400407
434.0727082040579
435.35587028838137
425.88356611440025
420.4340255578895
435.8077979091743
509.19824129785246
499.0718078892152
489.845106509139
513.8022567349105
507.3386482757718
508.9323096937924
478.5475337121969
458.86745485695087
462.44922596223614
470.2070156425101
461.5716423357409
468.7235316451132
350.0
354.1049645647721
350.0
357.1739889745129
350.0
360.10824029316984
368.8834494653901
357.7849066154222
350.0
350.0
350.0
365.542942579739
471.7157842674112
484.3648017595429
477.2615550038828
480.0664045635284
491.0811786505605
481.3395534928411
350.0
350.0
355.6769273144301
354.96160794736426
354.10704721141684
350.0
370.7719615972109
