lnV0
4.678321379043434
5.519121181611524
4.921552676411312
4.998044935886565
5.189959015315625
5.044350565743035
4.830468668024925
4.660553230853119
4.560770195111197
4.555654738473052
4.650175342078599
4.801967061457424
4.679757866377062
5.039817936243076
1.5426977860455788
1.7499255727087435
1.4031064985067672
1.4700578568528662
1.4138871422259984
1.4016307904559695
1.6437992990233097
5.130982412219907
5.000937168089017
4.787714631237503
5.223231621114036
5.3339961697525
4.939467356291796
4.766444919329244
4.163634427492102
4.308729494140666
4.236548312713697
3.948222782480945
4.260223412565318
4.097658861498673
4.29321536890746
3.950248458256008
3.979150425524775
4.030017980828856
3.594626133994071
3.941048686315729
4.285862369600371
4.240221095627087
4.715240299753387
4.455706653266468
4.603162974210042
4.859273762855636
4.318477937829104
4.952123831489821
4.50647017668538
5.037052365352671
4.845263986948425
4.7247975205572885
4.902046392603721
5.051250059491994
4.778785873901072
5.196969814687739
4.605212813042856
5.075072519065457
4.603004665897747
4.771602527474913
4.74656460249698
4.937535070585811
5.057063300575826
4.420238861583163
4.626497627753574
4.379494834871799
4.695907670761825
4.540852758886635
4.2922328779493375
4.319992720421191
3.12972414131812
3.060690508578936
3.1212855501351773
2.930878327052163
3.0280401055277832
2.8851344946309903
2.7271906659956024
3.5874601433160134
3.689305140580781
3.5812713902039444
3.573594351623432
3.842864225112129
3.57848953202067
3.6258695846029143
4.957771201883263
5.209268657514113
4.995070154904178
5.09725275454307
5.164307462879931
5.205356441802558
5.071766023690155
3.546458337960766
3.142620203959804
3.7951059238591696
3.4254905456611486
3.607245824248303
3.2722906472479893
3.6108499079331726
4.511685174089472
4.292383577358416
4.691378564980592
4.444557651573818
4.869384441536216
4.60291986661421
4.366326476008401
4.723682006073182
5.047908567211984
4.862021831152834
4.639752084285596
4.752905513512566
4.435280448683052
4.795251557316551
4.838188806837373
4.546835388076365
4.943764196023399
4.820946056037974
4.733867916751724
4.5085038131080175
4.69082725291484
5.063343591234763
4.981266055815459
4.884510601851827
4.841168712318476
4.8084931494341205
5.145855728683471
4.897509224325068
4.631327402683676
5.312544253724946
4.61903564112311
5.070718494529858
4.907120517937664
4.945114844594804
2.950978581088889
3.1071885392803
3.3211173963090284
3.341927230418744
3.7199628685746617
3.109113577936884
3.120059368813686
4.087977018785321
4.030605534052983
3.996087514870236
3.731895566310701
3.967727453966907
3.966571288569255
3.983085935099768
1.759458935858612
1.4877375537606194
1.6187006281603515
1.580821951256634
1.7847314356614623
1.8046863313528207
1.970843838313017
1.5818498464561694
2.0042589844166803
1.794912179407658
1.607085046637219
1.587888252177298
1.701007324798227
3.745138167281577
3.545643463625561
3.701683406134911
3.670381600025268
4.183872530257849
3.874928229395228
3.941695539014016
4.058912008118834
4.52524985389083
4.41380976087243
4.285269362540031
4.301074167286231
4.535458757747819
4.754345438322214
5.167911025005184
5.036212743066619
5.300108985649965
4.973250627742838
4.846409436583729
4.90422750879001
3.9698577387569167
3.511088837151871
3.802500919335855
4.084429251382971
3.724102819031276
3.629824526153272
3.420677664846241
2.004480470259744
2.165072396547844
2.388372743512801
2.143709231823786
1.925875161001976
2.218469891147878
2.2245172855398563
3.1660772195907407
3.0554594878639056
3.352309978509897
3.4744834416848143
3.274147727104896
3.0931311835482
3.4535898651743064
3.398322979646059
3.462332698460332
3.531548939840372
3.392271443464734
3.536245453897987
3.358769509686558
3.9624072392225065
3.748373058222884
3.633045251416665
3.7233675550162335
3.536279653215081
3.842758667217332
