time,pr
0.0,0.0
1.0,0.0024343611583347736
2.0,2.0318400538411836e-12
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.012049990826493204
11.0,0.0155
12.0,0.7313502638789667
13.0,0.7471193331748736
14.0,0.9599375331989302
14.0,0.9599375331989302
15.0,0.9990059885727223
16.0,0.9999440288367925
17.0,0.9999999999999998
18.0,0.9999999999999998
19.0,0.9999562726406044
20.0,0.9999999999999998
21.0,0.9999999999999998
