unit,time,prob,ymin,ymax
V,0.0,95,2.0,126.99999999999999
V,0.0,87,2.0,117.00000000000001
V,0.0,75,6.0,96.99999999999999
V,0.0,62,7.0,91.00000000000001
V,0.0,50,16.0,75.00000000000001
V,0.0,37,23.999999999999993,63.999999999999986
V,0.0,25,28.0,54.000000000000014
V,0.0,12,37.99999999999999,49.99999999999999
V,0.0,0,47.99999999999999,47.99999999999999
V,1.0,95,137.84378555570183,6048.888899954885
V,1.0,87,150.41781858464532,4437.0670648657215
V,1.0,75,294.08130744018047,4238.802463426258
V,1.0,62,401.797737497285,3579.8216775133246
V,1.0,50,450.84961783366106,2488.963586759161
V,1.0,37,607.3968190099426,2130.479270700483
V,1.0,25,741.1259039163949,1338.6463458711837
V,1.0,12,969.2894702531026,1283.1193573440435
V,1.0,0,1202.9151793062629,1202.9151793062629
V,2.0,95,275493.42421436263,13549928.525053672
V,2.0,87,1520848.4548816916,9052961.423433946
V,2.0,75,1915536.4149545548,7605919.905478985
V,2.0,62,2401582.1849031984,7202321.000632126
V,2.0,50,2524531.8120873645,6217720.534367946
V,2.0,37,2786901.447496863,5931413.844256364
V,2.0,25,3199220.261115033,4747775.955861896
V,2.0,12,3659092.08496248,4510246.390685498
V,2.0,0,3926020.6048187236,3926020.6048187236
V,3.0,95,95347152.01789069,549322141.1849715
V,3.0,87,156095653.3445778,543293858.0729917
V,3.0,75,194993069.11343062,527912675.39859766
V,3.0,62,314143868.73407227,494402467.1197912
V,3.0,50,368101853.66379035,487904974.3963859
V,3.0,37,400063503.2782483,476195823.77532107
V,3.0,25,410836286.53707725,468891935.81925577
V,3.0,12,433105796.330773,453430282.9691174
V,3.0,0,446901696.6440772,446901696.6440772
V,4.0,95,61688720.79040715,364466431.5327859
V,4.0,87,74682006.67411491,364466431.5327859
V,4.0,75,82006773.36447707,250675342.776393
V,4.0,62,87883229.80978207,141826915.4149763
V,4.0,50,94361429.26529108,140342726.15234485
V,4.0,37,97542865.8376731,127078131.70826581
V,4.0,25,103323898.3467961,122733047.99861184
V,4.0,12,107064156.66028607,119073469.68535422
V,4.0,0,111875252.3901917,111875252.3901917
V,5.0,95,11085470.80331766,86689125.40698291
V,5.0,87,14146616.259127056,78146614.01858988
V,5.0,75,15910571.783907427,41061390.75327041
V,5.0,62,17906169.922118437,34339423.532720625
V,5.0,50,19174613.41565788,31901842.35306745
V,5.0,37,21391473.536859263,30047671.546371423
V,5.0,25,22623055.74866517,28001595.897306073
V,5.0,12,23398243.830970556,27667304.732380547
V,5.0,0,24720872.195878915,24720872.195878915
V,6.0,95,2458478.2315041563,22037458.851300307
V,6.0,87,3271842.1643055333,17322768.140053634
V,6.0,75,3899528.2580092815,9997354.36446474
V,6.0,62,4452976.670294863,9113357.358537419
V,6.0,50,4829621.648297091,8542877.509760428
V,6.0,37,5440665.102633376,8146997.205928422
V,6.0,25,5931995.186338462,7739917.763668107
V,6.0,12,6157325.502896681,7122864.702218168
V,6.0,0,6400144.977136556,6400144.977136556
V,7.0,95,534386.9877006109,6454292.013951964
V,7.0,87,743825.8954562267,4621283.231391282
V,7.0,75,909890.3708341733,2838676.8786142836
V,7.0,62,1083289.7687122652,2513246.6388272904
V,7.0,50,1205838.3869124488,2353215.6355435527
V,7.0,37,1369176.018592147,2211938.434556835
V,7.0,25,1506541.9055231865,2018721.1490774432
V,7.0,12,1603966.7841671917,1888859.2767567332
V,7.0,0,1679868.821573246,1679868.821573246
V,8.0,95,112000.97606449055,1836401.8213755686
V,8.0,87,160817.75490860644,1185524.9728624332
V,8.0,75,202534.10490374095,791267.3013294921
V,8.0,62,253857.3697556378,678986.5791993281
V,8.0,50,283486.26778318686,636129.5662534223
V,8.0,37,335140.28320187586,577374.8888540488
V,8.0,25,371089.4077362511,531087.1254752985
V,8.0,12,404291.1121529622,461717.52445182775
V,8.0,0,424673.4860787182,424673.4860787182
V,9.0,95,23439.66028549516,515328.39235562127
V,9.0,87,34329.22601305025,298012.2764853396
V,9.0,75,46158.9852779675,221392.03992969502
V,9.0,62,59479.52653780802,183901.73338258846
V,9.0,50,68742.3796592862,173024.8532609742
V,9.0,37,82368.61470772665,154427.58943685624
V,9.0,25,89047.43175303709,140301.87439390755
V,9.0,12,101410.73692485409,114479.11413281501
V,9.0,0,107658.57548496104,107658.57548496104
V,10.0,95,4900.047218031654,145345.1965805939
V,10.0,87,7250.482633228897,75480.17637995166
V,10.0,75,10565.777588606916,58489.81792369115
V,10.0,62,13841.99769542073,49897.33043215108
V,10.0,50,16950.83773375474,47021.37968333431
V,10.0,37,18285.18143429426,41479.69595320203
V,10.0,25,21836.027007754357,37126.64199048486
V,10.0,12,25861.606572033597,29634.9543454122
V,10.0,0,27565.890120492488,27565.890120492488
V,11.0,95,968.5906490024172,41029.92869785449
V,11.0,87,1651.4655334391514,19216.76165470053
V,11.0,75,2441.301768182465,16323.666434100494
V,11.0,62,3220.581123516652,13423.517688779988
V,11.0,50,3832.477074273441,12403.973668984821
V,11.0,37,4387.362433652142,11172.731372301281
V,11.0,25,5368.80919633976,9782.558453839498
V,11.0,12,6410.57183107332,7772.369799350923
V,11.0,0,7081.827339436442,7081.827339436442
V,12.0,95,194.73479672474858,12324.512630435494
V,12.0,87,393.1343828151739,5141.981141014859
V,12.0,75,593.21103510869,4401.721903598162
V,12.0,62,766.2412244045723,3761.04498670662
V,12.0,50,969.2214162193902,3329.3215012500364
V,12.0,37,1141.335618445063,3024.8925258840322
V,12.0,25,1340.4362072894112,2781.903690743292
V,12.0,12,1607.2395342133975,2216.521350936191
V,12.0,0,2004.0478638425934,2004.0478638425934
V,13.0,95,75.00000000000001,3672.4679768177825
V,13.0,87,118.17106408095674,1691.7012629224328
V,13.0,75,173.32954733982527,1298.5631251179968
V,13.0,62,236.89463867372558,1057.5957365776437
V,13.0,50,293.79425778583055,941.8872423267695
V,13.0,37,325.77907134755344,929.0243548248441
V,13.0,25,393.4556025607116,847.4002065010427
V,13.0,12,446.2828422916173,665.8022694483968
V,13.0,0,563.2227289478091,563.2227289478091
V,14.0,95,33.0,1007.619150617538
V,14.0,87,42.00000000000001,527.855115761008
V,14.0,75,67.0,382.0490374457877
V,14.0,62,82.0,347.8689384639345
V,14.0,50,93.99999999999997,275.0550185122847
V,14.0,37,111.9569293775802,243.56702263841117
V,14.0,25,121.26078070475418,227.7321427572936
V,14.0,12,135.07699648523956,203.46230097338068
V,14.0,0,171.02594421904968,171.02594421904968
V,14.0,95,33.0,1007.619150617538
V,14.0,87,42.00000000000001,527.855115761008
V,14.0,75,67.0,382.0490374457877
V,14.0,62,82.0,347.8689384639345
V,14.0,50,93.99999999999997,275.0550185122847
V,14.0,37,111.9569293775802,243.56702263841117
V,14.0,25,121.26078070475418,227.7321427572936
V,14.0,12,135.07699648523956,203.46230097338068
V,14.0,0,171.02594421904968,171.02594421904968
V,15.0,95,1.0,319.488212295961
V,15.0,87,1.0,172.9905053846124
V,15.0,75,1.0,122.11312806362005
V,15.0,62,1.0,101.05689396970463
V,15.0,50,5.000000000000001,83.00000000000001
V,15.0,37,12.999999999999998,68.00000000000001
V,15.0,25,27.495454169735034,56.49778756730216
V,15.0,12,35.0,45.00000000000001
V,15.0,0,39.99999999999999,39.99999999999999
V,16.0,95,1.0,108.87082571460392
V,16.0,87,1.0,68.00000000000001
V,16.0,75,1.0,42.99999999999999
V,16.0,62,1.0,36.0
V,16.0,50,1.0,28.0
V,16.0,37,1.0,8.485281374238571
V,16.0,25,1.0,2.0
V,16.0,12,1.0,1.0
V,16.0,0,1.0,1.0
V,17.0,95,1.0,42.99999999999999
V,17.0,87,1.0,35.4964786985977
V,17.0,75,1.0,6.0
V,17.0,62,1.0,1.0
V,17.0,50,1.0,1.0
V,17.0,37,1.0,1.0
V,17.0,25,1.0,1.0
V,17.0,12,1.0,1.0
V,17.0,0,1.0,1.0
V,18.0,95,1.0,29.999999999999996
V,18.0,87,1.0,1.0
V,18.0,75,1.0,1.0
V,18.0,62,1.0,1.0
V,18.0,50,1.0,1.0
V,18.0,37,1.0,1.0
V,18.0,25,1.0,1.0
V,18.0,12,1.0,1.0
V,18.0,0,1.0,1.0
V,19.0,95,1.0,1.0
V,19.0,87,1.0,1.0
V,19.0,75,1.0,1.0
V,19.0,62,1.0,1.0
V,19.0,50,1.0,1.0
V,19.0,37,1.0,1.0
V,19.0,25,1.0,1.0
V,19.0,12,1.0,1.0
V,19.0,0,1.0,1.0
V,20.0,95,1.0,1.0
V,20.0,87,1.0,1.0
V,20.0,75,1.0,1.0
V,20.0,62,1.0,1.0
V,20.0,50,1.0,1.0
V,20.0,37,1.0,1.0
V,20.0,25,1.0,1.0
V,20.0,12,1.0,1.0
V,20.0,0,1.0,1.0
V,21.0,95,1.0,1.0
V,21.0,87,1.0,1.0
V,21.0,75,1.0,1.0
V,21.0,62,1.0,1.0
V,21.0,50,1.0,1.0
V,21.0,37,1.0,1.0
V,21.0,25,1.0,1.0
V,21.0,12,1.0,1.0
V,21.0,0,1.0,1.0
