fs_time,time,prob,ymin,ymax,type,name
21.0,0.0,0,2.5004859832367208,2.5004859832367208,model,delta
21.0,0.0,12,2.320489509656202,2.6796158702843993,model,delta
21.0,0.0,25,2.125445615370414,2.875075877425056,model,delta
21.0,0.0,37,1.9453202882409015,3.0548698229036324,model,delta
21.0,0.0,50,1.750195559410459,3.249839654690151,model,delta
21.0,0.0,62,1.5701001581073921,3.4299591826570595,model,delta
21.0,0.0,75,1.375378527539361,3.6250104241323857,model,delta
21.0,0.0,87,1.194891276376157,3.805227590477128,model,delta
21.0,0.0,95,1.0744117740071868,3.9248154441728,model,delta
21.0,1.0,0,2.3370876813439994,2.3370876813439994,model,delta
21.0,1.0,12,2.145282797569277,2.5446056889896775,model,delta
21.0,1.0,25,1.9303553065970225,2.7445788020433035,model,delta
21.0,1.0,37,1.7580845233565967,2.9235748228367022,model,delta
21.0,1.0,50,1.6044817270087708,3.119476878267821,model,delta
21.0,1.0,62,1.4606724807289941,3.3028389811090886,model,delta
21.0,1.0,75,1.3004695364058718,3.5233113540470673,model,delta
21.0,1.0,87,1.1349605249801915,3.727014501970298,model,delta
21.0,1.0,95,1.0,3.949551795469058,model,delta
21.0,2.0,0,2.390958163521762,2.390958163521762,model,delta
21.0,2.0,12,2.194206319207504,2.577980453348219,model,delta
21.0,2.0,25,1.981238527042914,2.7850891951703813,model,delta
21.0,2.0,37,1.7780070185989931,2.9538835562677215,model,delta
21.0,2.0,50,1.634583088431183,3.1432256991688363,model,delta
21.0,2.0,62,1.4851409328835263,3.3271478175871505,model,delta
21.0,2.0,75,1.3133886197965199,3.5384530754057186,model,delta
21.0,2.0,87,1.1508868988065282,3.73937293776205,model,delta
21.0,2.0,95,1.0101300638751258,3.9603296252234927,model,delta
21.0,3.0,0,2.828646058584179,2.828646058584179,model,delta
21.0,3.0,12,2.6781048763801643,2.9725542580117397,model,delta
21.0,3.0,25,2.481439244521257,3.127730923582796,model,delta
21.0,3.0,37,2.282048074211465,3.2587419192353106,model,delta
21.0,3.0,50,2.049751523495912,3.39937195056093,model,delta
21.0,3.0,62,1.811557783774382,3.552035281536111,model,delta
21.0,3.0,75,1.5804584157153356,3.6940741512765114,model,delta
21.0,3.0,87,1.3266807328536336,3.8667972486236346,model,delta
21.0,3.0,95,1.1154183131880215,4.0,model,delta
21.0,4.0,0,3.099147038568733,3.099147038568733,model,delta
21.0,4.0,12,2.9964853617461578,3.2103225031781966,model,delta
21.0,4.0,25,2.854037516299028,3.333115406877847,model,delta
21.0,4.0,37,2.7217071480306916,3.4204188086617795,model,delta
21.0,4.0,50,2.536150934366867,3.553221476402826,model,delta
21.0,4.0,62,2.3143283971090103,3.6513224310948926,model,delta
21.0,4.0,75,2.0083832310365572,3.7675459007248313,model,delta
21.0,4.0,87,1.659505742212379,3.92763469383214,model,delta
21.0,4.0,95,1.3420820347215665,4.0,model,delta
21.0,5.0,0,3.1148854178916636,3.1148854178916636,model,delta
21.0,5.0,12,3.018220698594215,3.2121161629544686,model,delta
21.0,5.0,25,2.9053513800775304,3.3244547777049456,model,delta
21.0,5.0,37,2.7850891951703813,3.4080602301357406,model,delta
21.0,5.0,50,2.633866902472866,3.5342550815644986,model,delta
21.0,5.0,62,2.4702966503779633,3.6358449243338007,model,delta
21.0,5.0,75,2.2380021079177053,3.756811071289191,model,delta
21.0,5.0,87,1.9070106613614741,3.911102849593332,model,delta
21.0,5.0,95,1.5739834472471328,4.0,model,delta
21.0,6.0,0,3.2170411703384603,3.2170411703384603,model,delta
21.0,6.0,12,3.1317589150667047,3.3046406149992262,model,delta
21.0,6.0,25,3.033136977323415,3.383690046263333,model,delta
21.0,6.0,37,2.949923373621665,3.489619208102335,model,delta
21.0,6.0,50,2.8348047075413145,3.5809068574666645,model,delta
21.0,6.0,62,2.725319367748464,3.662785018565113,model,delta
21.0,6.0,75,2.5614340870881795,3.777115393201614,model,delta
21.0,6.0,87,2.3092218299440517,3.92763469383214,model,delta
21.0,6.0,95,2.0085194759436007,4.0,model,delta
21.0,7.0,0,2.9751084446276597,2.9751084446276597,model,delta
21.0,7.0,12,2.9040706748472656,3.053291045083668,model,delta
21.0,7.0,25,2.8014385370231354,3.145551063168622,model,delta
21.0,7.0,37,2.7279198209578737,3.2303523810434305,model,delta
21.0,7.0,50,2.619337627161278,3.347502183361415,model,delta
21.0,7.0,62,2.509510185076492,3.454073631437898,model,delta
21.0,7.0,75,2.352734582405138,3.6001627380611745,model,delta
21.0,7.0,87,2.159093168827127,3.76476639489318,model,delta
21.0,7.0,95,1.9144923940976621,3.941548146445795,model,delta
21.0,8.0,0,2.82410204407618,2.82410204407618,model,delta
21.0,8.0,12,2.7587920479945587,2.903871617278438,model,delta
21.0,8.0,25,2.694936357175436,2.9725542580117397,model,delta
21.0,8.0,37,2.6095456629229083,3.04627707876643,model,delta
21.0,8.0,50,2.520229455720841,3.1459237347833344,model,delta
21.0,8.0,62,2.4275201979283625,3.2470427082171334,model,delta
21.0,8.0,75,2.2994785918781036,3.383690046263333,model,delta
21.0,8.0,87,2.135977157962951,3.5643189679699283,model,delta
21.0,8.0,95,1.960603234233377,3.807178608380241,model,delta
21.0,9.0,0,2.4923804328462302,2.4923804328462302,model,delta
21.0,9.0,12,2.434976758486021,2.5510616912830053,model,delta
21.0,9.0,25,2.358828035784104,2.612875594857945,model,delta
21.0,9.0,37,2.3043747747695136,2.6960981633033905,model,delta
21.0,9.0,50,2.2432238691881543,2.760384546178137,model,delta
21.0,9.0,62,2.162017808625202,2.842603898554659,model,delta
21.0,9.0,75,2.065123333566556,2.950266631237853,model,delta
21.0,9.0,87,1.9442687852905083,3.136860765582212,model,delta
